PARTICIPANT_ID,AGE,GENDER,AvgTimeForAllMarathons2012,AvgTimeForAllMarathons2013,AvgTimeForAllMarathons2014,AvgTimeInAllMarathons,AvgTimeInAllEvents,TotalNoOfMarathonEvents,AvgTimeForAllMarathons2015
6033,27,1,343,355,520,520,520,1,393
1290,52,1,343,355,404,405,438.33,1,405
3454,27,0,343,355,404,322,322,1,322
1313,53,1,343,355,404,343,307.5,1,393
3477,28,0,343,417,404,417,415.25,1,393
4018,32,1,343,355,451,446,414.33,2,441
6182,27,1,343,355,404,384,612,0,393
5249,37,1,343,355,404,309,309,1,309
749,32,1,343,355,377,377,377,1,393
6159,57,1,343,355,417,417,417,1,393
2003,32,1,343,347,404,347,346.67,1,393
7413,52,1,343,355,404,384,540,0,393
3995,44,1,343,355,404,302,309.5,1,302
7241,53,1,343,355,404,384,345.67,0,393
4167,42,1,343,355,404,463,463,1,463
7931,37,0,343,328,404,328,328,1,393
4685,37,0,343,355,537,537,486.5,1,393
5226,47,1,343,383,404,383,383,1,393
7390,42,1,343,355,404,382,557.5,1,382
1439,32,0,362,355,404,362,362,1,393
1980,41,1,343,326,291,314.33,290.79,3,393
2521,33,1,343,275,261.5,263.6,260,5,260
4144,43,1,343,318,404,318,297.5,1,393
7868,37,1,343,355,404,446,446,1,446
4536,53,1,343,527,404,527,526.67,1,393
208,37,1,343,355,372,372,327.5,1,393
3540,36,1,299,293.33,298.2,296.36,290.93,11,291
8260,58,1,363,355,404,363,357.5,1,393
5555,23,1,343,355,314,314,314,2,314
1227,28,0,343,319,404,319,319,1,393
3932,27,0,343,372,404,372,372,1,393
294,52,1,343,417,404,417,417,1,393
6786,47,1,343,355,404,468,468,1,468
2458,47,0,343,355,404,460,460,1,460
4622,55,1,343,355,404,384,299,0,393
4473,41,1,343,355,408,388,369.29,2,368
5014,21,0,343,393,404,393,395,1,393
145,32,1,343,303,361,332,318.57,4,393
686,42,1,343,355,404,382,382,1,382
6637,10,1,343,355,372,372,318.67,1,393
7178,43,1,343,302,404,302,302,1,393
2309,42,1,343,355,404,533,533,1,533
2850,62,1,343,355,404,384,382,0,393
8409,42,0,343,355,404,384,377,1,393
835,42,0,343,401,404,401,401,1,393
1917,47,1,343,355,404,440,440,1,440
2999,38,1,307,286.5,404,286,264,4,264
7327,52,0,343,355,404,555,555,1,555
5163,47,0,343,355,404,384,552,0,393
6245,52,1,343,355,404,384,531,0,393
4081,37,1,343,355,404,418,418,1,418
8017,21,1,283,355,404,283,283,1,393
7476,32,0,343,458,404,458,458,1,393
6394,27,1,343,355,484,484,484,1,393
8558,37,1,343,355,404,384,285,0,393
6935,41,1,343,355,404,384,383.33,0,393
4625,62,1,343,355,408,408,342,1,393
5953,32,0,343,431,404,431,431,1,393
1708,32,0,343,355,404,384,539,0,393
3036,27,0,343,355,404,384,581,0,393
5930,57,1,343,355,404,434,434,1,434
1731,41,1,343,391,404,391,356.25,1,393
3059,52,0,343,355,404,483,483,1,483
4602,16,1,343,355,404,384,386,0,393
4410,36,1,343,476,404,476,431.67,1,393
4579,35,1,343,355,368,368,368,2,393
165,33,0,343,355,391,391,357,1,393
7496,27,0,402,355,404,402,402,1,393
3251,21,0,343,355,404,506,506,1,506
3082,45,1,343,355,506,506,418.5,1,393
4556,21,1,343,355,404,429,429,1,429
3228,38,0,343,379,404,379,379.13,2,393
3105,42,0,343,355,480,480,480,1,393
4433,52,1,343,355,404,384,267,0,393
3205,28,1,316,355,404,316,324.5,1,393
1539,31,1,294,278,404,286,285,2,393
1877,47,1,343,355,404,483,483,1,483
211,21,0,343,355,404,384,535,0,393
188,21,1,343,355,404,536,536,1,536
3182,42,1,299,298,404,298.5,269.82,2,393
1854,21,1,321,355,404,321,321,1,393
311,13,1,343,355,404,384,377,0,393
334,37,1,343,355,328,328,307,1,393
503,33,1,343,355,555,555,489.5,1,393
1585,36,1,343,373,433,403,373,2,393
1831,21,1,337,355,404,337,337,1,393
2913,42,0,325.5,355,404,325.5,440.29,2,393
234,16,1,343,355,435,435,435,1,393
357,36,1,327,355,404,327,328.67,1,393
480,42,1,343,355,399,399,399,1,393
1562,33,0,343,423,404,423,424.9,1,393
1685,54,1,425,378,404,401.5,401.5,2,393
1808,37,0,343,355,404,350,350,1,350
8532,35,1,343,355,334,334,305,1,393
457,32,0,343,355,404,357,357,1,357
7204,37,0,343,355,551,491,491,2,431
3374,49,0,343,312,362,337,311.71,2,393
4702,44,0,343,355,404,384,376.75,0,393
4264,44,1,305,297,404,301,301,2,393
65,47,1,343,355,312,312,312.6,1,393
6268,21,0,343,355,404,486,486,1,486
1393,25,0,343,355,354,354,330.5,1,393
2936,41,1,343,273,267,270,266.81,2,393
7596,44,1,343,355,451,451,396,1,393
8578,37,0,343,355,437,437,437,1,393
3328,37,1,284,355,404,284,284,1,393
2000,47,1,343,355,404,399,399,1,399
4310,45,1,343,355,404,305,305,1,305
5638,42,1,343,355,346,346,346,1,393
7642,30,0,343,355,404,384,427.5,0,393
19,42,0,343,355,404,384,674,0,393
4456,50,1,343,355,425,425,346,1,393
5784,37,1,343,356,404,356,389.5,1,393
7450,38,1,343,357,404,357,373,1,393
6122,37,1,343,423,404,423,423,1,393
4848,42,1,343,355,404,326,326,1,326
5684,35,1,343,355,280,280,280.22,2,393
7350,27,0,343,355,404,352,352,1,352
8678,21,0,343,355,404,457,457,1,457
7012,32,0,392,355,404,392,369.33,1,393
3520,25,1,343,355,404,384,303.5,0,393
4748,33,1,256,275,256,265.6,256.1,5,393
6076,52,1,343,355,349,349,349,1,393
7158,37,1,343,355,404,545,545,1,545
5830,27,1,343,355,404,384,635,0,393
4894,37,1,343,355,404,291,291,1,291
8386,42,1,388,386,404,387,407.67,2,393
5976,24,1,343,381,404,381,398,1,393
6222,47,1,343,355,404,343,343,1,343
7058,39,1,343,355,492,492,381.86,1,393
7304,42,0,343,355,404,463,463,1,463
5538,42,1,343,355,404,369,369,1,369
795,27,1,343,342,404,347,312,2,352
1293,31,0,343,355,404,548,424.67,1,548
6368,57,0,343,355,404,384,558,0,393
7934,27,0,381,355,404,381,363.5,1,393
8432,39,1,362,355,404,362,349.5,1,393
6391,38,0,343,355,393,378.5,358,2,364
2100,34,1,343,381,404,381,326.9,1,393
6889,57,1,255,355,404,255,255,1,393
7742,42,0,343,355,400,400,383,1,393
2169,21,0,343,355,579,579,462,1,393
4164,42,1,343,355,281,268.5,256,2,256
7765,27,1,300,355,404,300,300,1,393
5515,42,1,343,457,404,457,457,1,393
1101,30,0,343,355,364.5,343,299.78,3,300
6560,42,1,343,355,404,260,260,1,260
3474,52,1,343,355,404,384,528,0,393
626,37,1,343,426,404,426,426,1,393
1124,16,1,343,355,404,337,337,1,337
2790,52,1,343,355,404,339,339,1,339
4041,26,0,386,386,404,386,386,2,393
5346,42,1,343,355,404,498,498,1,498
1977,42,1,343,373,404,373,373,1,393
2475,33,0,403,355,404,403,403,1,393
4141,42,1,318,359,404,338.5,359,2,393
1416,32,1,343,355,404,379,379,1,379
2498,48,1,343,355,404,335,306.67,1,335
2667,27,1,343,355,404,511,511,1,511
603,34,1,343,374,404,374,353,1,393
1316,47,0,343,355,404,435,435,1,435
2767,33,0,343,355,404,428,347.25,1,428
726,32,1,343,355,404,384,412,0,393
3849,33,1,343,331,404,338.5,338.5,2,346
5117,33,1,343,355,404,273,253,1,273
42,42,1,343,355,381,381,381,1,393
6789,32,1,340,355,404,340,333,1,393
2959,33,1,343,355,404,390,363,1,390
8057,42,0,343,355,386,386,335.2,1,393
4725,57,1,343,355,404,526,526,1,526
5223,36,0,343,355,404,480,394,1,480
8555,37,1,343,358,404,358,368.67,1,393
895,42,0,343,355,404,374,374,1,374
4333,45,1,347,355,404,347,295.25,1,393
5415,42,1,343,355,439,439,379.8,1,393
1087,34,0,343,355,370,363.67,351.14,3,393
6597,21,1,343,345,404,345,333.5,1,393
6683,27,1,343,355,439,439,460.5,1,393
2269,52,1,343,355,278,267,267,2,256
3351,27,0,343,355,404,384,516,0,393
7865,47,1,343,355,404,301,301,1,301
6199,22,0,343,355,404,469,406,1,469
5707,27,0,343,355,404,384,320,0,393
3543,52,1,343,355,404,401,401,1,401
7971,43,1,316,355,404,316,328.88,1,393
5309,37,1,343,355,404,246,246,1,246
5807,37,1,343,355,404,304,304,1,304
7473,37,1,343,355,398,398,342,1,393
3643,37,1,343,361,404,361,326.5,1,393
8655,47,1,343,355,277,277,277,1,393
7573,35,0,343,355,404,384,458,0,393
6491,42,1,343,355,404,384,326.5,0,393
8263,48,1,343,279,404,279,278.8,1,393
5017,42,0,343,431,404,431,402,1,393
6099,33,0,343,355,404,562,480.5,1,562
7181,42,0,404,355,404,404,342.5,1,393
3935,52,1,343,355,461,461,461,1,393
6451,37,1,343,355,335,335,335,1,393
1210,27,1,343,355,488,488,488,1,393
2206,32,1,343,355,392,392,392,1,393
2538,47,1,343,408,404,408,408,1,393
5455,57,1,343,355,404,384,374,0,393
6428,21,1,343,355,457,457,457,1,393
1233,31,0,343,355,467,467,407,1,393
2229,42,1,343,355,521,521,521,1,393
2561,42,1,343,355,393,393,356.75,1,393
3557,36,0,343,355,404,384,409.33,0,393
5432,32,1,343,355,404,384,378,0,393
8157,45,1,343,355,404,249,233.33,1,249
6497,34,1,343,355,404,383,383,2,383
5478,24,0,343,355,404,381,381,1,381
6474,21,0,321,355,404,321,321,1,393
8203,52,1,343,337,404,337,298,1,393
4954,42,1,343,355,404,307,307,1,307
5624,52,1,343,367,404,367,335,1,393
1041,34,1,343,355,404,294,263.86,1,294
6952,32,1,343,355,431,431,431,1,393
3703,47,0,343,344,404,344,344,1,393
8180,27,1,343,355,404,349,349,1,349
4977,16,1,343,355,421,421,421,1,393
1018,33,1,343,355,428,428,402,1,393
6305,42,1,343,355,404,550,550,1,550
2252,52,1,327,355,404,327,327,1,393
3749,49,1,372,355,404,372,327.5,1,393
8349,37,1,343,355,473,473,473,1,393
2398,47,1,343,355,404,340,340,1,340
3726,21,0,343,355,466,466,393.5,1,393
7702,37,1,390,355,404,390,390,1,393
4785,32,1,343,355,331,331,331,1,393
872,42,0,343,355,567,567,567,1,393
955,55,1,343,355,404,411,455.5,1,393
6706,50,1,350.5,355,404,368.33,301.03,3,393
2876,21,0,343,340,404,340,340,1,393
4204,46,1,343,355,404,384,401.67,0,393
8034,32,1,343,355,404,384,300,0,393
3872,47,1,343,355,404,476,476,1,476
8094,27,0,343,457,404,464,464,2,471
8426,52,1,367.5,355,404,367.5,338.94,2,393
563,32,1,343,329,404,329,329,1,393
7098,21,1,343,355,524,524,524,1,393
3766,57,1,343,355,404,384,370,0,393
1001,27,1,343,355,592,592,592,1,393
2083,32,0,322,355,404,322,322,1,393
4396,53,0,343,355,404,468,415,1,468
5392,32,1,343,417,404,417,417,1,393
1064,47,1,343,355,404,258,258,1,258
7948,43,1,343,355,404,251,229.33,1,251
128,19,0,343,376,404,376,348,1,393
1456,37,0,380,355,404,380,380,1,393
2037,70,1,343,416,404,416,416,1,393
2292,38,1,343,355,362,362,310.5,1,393
3958,19,0,343,355,404,517,431.5,1,517
5286,40,1,343,355,404,384,363.67,0,393
8286,47,1,343,355,404,384,424,0,393
6620,32,1,343,355,404,384,548,0,393
3620,57,0,343,379,404,379,379,1,393
4350,37,1,332,355,404,332,334.25,2,393
6514,49,0,343,402,372,387,384.17,2,393
2684,44,0,343,355,382,369.5,357.36,2,357
417,27,1,343,355,377,377,377,1,393
8140,42,0,343,355,482,482,391,1,393
3812,35,1,343,355,416,416,352.6,1,393
1648,47,1,343,355,404,384,428,0,393
2730,42,0,343,355,404,384,429,0,393
5040,57,1,343,355,404,389,389,1,389
1625,27,0,343,355,404,481,481,1,481
2123,42,1,343,355,404,281,281,1,281
2621,34,1,343,355,404,275,252.8,1,275
3119,37,0,343,300,404,300,300,1,393
6866,57,1,343,355,404,384,584,0,393
5561,27,1,382,355,404,382,382,1,393
6059,47,0,343,355,329,329,329,1,393
7556,21,0,343,355,404,374,347.5,1,374
2146,43,1,343,381,404,381,339,1,393
3142,21,0,343,366,404,366,366,1,393
5847,32,1,343,355,404,384,490,0,393
5369,37,1,343,355,404,315,315,1,315
6039,27,0,343,355,404,452,452,1,452
7533,52,1,343,355,471,471,471,1,393
1954,30,0,343,397,404,397,338,1,393
4118,27,1,343,355,404,384,247,0,393
7788,47,1,343,355,404,384,317,0,393
5867,32,1,343,355,404,384,565,0,393
6016,38,1,343,391,404,391,353,1,393
649,32,1,343,406,340,362,340.06,3,340
3311,52,1,343,355,404,337,337,1,337
1147,21,1,343,260,404,260,223.17,1,393
2813,42,1,290,355,404,290,290,1,393
3334,37,0,343,355,493,493,493,1,393
1170,21,1,343,355,551,551,551,1,393
8572,27,1,343,355,404,384,307,0,393
88,37,0,343,355,404,384,653,0,393
4808,44,0,343,355,463,463,382.25,1,393
8595,32,0,343,355,404,384,377,1,393
5890,42,1,343,355,404,405,393,1,405
2644,26,1,343,491,404,491,458.25,3,393
8117,47,1,343,355,404,434,434,1,434
4287,27,1,343,355,317,317,317,1,393
8615,47,1,343,355,379,379,379,1,393
3291,32,1,343,355,404,361,361,1,361
7121,27,0,343,355,404,436,436,1,436
7619,33,0,343,355,404,330,297.75,1,330
3789,47,1,343,355,404,476,476,1,476
7725,52,0,343,355,404,382,382,1,382
3397,32,1,343,355,404,384,481,0,393
3895,54,1,377,355,474,425.5,335.59,2,393
586,31,0,343,496,404,496,435,1,393
1668,53,1,343,355,404,435.5,377.33,2,470
978,27,1,343,355,404,452,452,1,452
2060,32,1,343,355,469,469,469,1,393
6929,55,1,343,355,256,256,255.67,1,393
8011,27,1,343,355,404,384,548,0,393
4871,27,0,334,355,404,334,334,1,393
543,37,1,343,355,367,367,319.5,1,393
8701,33,0,343,354,404,354,364.33,1,393
6537,27,1,281,277,404,279,277,2,393
7035,47,1,363,355,404,363,353.33,2,393
2707,53,1,392,355,404,392,390,1,393
4373,45,0,343,355,404,384,328,0,393
4479,33,1,343,392,404,392,345.2,1,393
6643,39,1,400,355,404,400,336.17,1,393
2315,13,1,343,355,404,384,377,0,393
2,42,1,304,285,290,288.25,282.2,4,274
5263,28,0,343,355,404,454,454,1,454
8509,56,1,343,416,445,430.5,416,2,393
394,59,1,343,355,404,342,272.83,1,342
7427,27,1,330,355,404,330,330,1,393
6345,33,1,343,355,404,538,445,1,538
1476,57,0,343,361,404,361,320,1,393
3099,37,0,343,355,527,527,527,1,393
4181,46,1,343,355,548,548,444.08,1,393
4957,32,0,443,469,404,456,456,2,393
5621,37,1,343,355,404,466,466,1,466
712,37,1,422,355,451,436.5,436.5,2,393
2040,27,0,343,355,404,316,316,1,316
2704,27,0,343,355,404,347,347,1,347
5598,43,1,343,355,404,304,278.5,1,304
2063,29,1,304,336,339.5,329.75,305.89,4,393
2727,33,0,343,362,404,362,362,1,393
8492,43,0,343,355,397,397,364,1,393
5575,39,0,343,333,333,333,333,2,393
2086,27,1,343,355,445,445,394.5,1,393
3583,47,0,343,355,404,384,286,0,393
4078,21,1,397,355,404,397,361,1,393
8515,32,1,343,355,404,431,431,1,431
3560,30,1,404,355,404,404,372.4,1,393
4101,42,0,343,355,363,363,363,1,393
6116,21,1,343,355,404,342,342,1,342
6454,52,0,324,355,404,324,324,1,393
7118,50,0,343,412,404,412,399.8,1,393
4124,20,0,343,355,359,359,303.13,1,393
7682,24,0,343,403,476,439.5,384.29,2,393
6477,21,0,343,355,470,470,470,1,393
7018,55,1,343,355,404,454,377.5,1,454
8469,47,0,343,355,404,384,591,0,393
6139,41,1,343,355,404,384,315.67,0,393
7141,4,1,343,355,404,384,377,0,393
7659,52,1,343,355,404,306,306,1,306
4416,27,0,343,355,404,467,467,1,467
5080,22,1,343,355,404,591,466.5,1,591
5498,45,1,238,258,255,248.6,246,5,393
6162,40,1,343,355,310,310,291,1,393
6995,42,1,343,304,321,312.5,305.33,2,393
7636,25,0,343,355,515,515,450.5,1,393
8177,54,0,343,355,404,468,462,1,468
5103,37,1,480,435,404,483,483,3,534
5644,53,0,341,341,323,339.2,323.19,5,350
7513,47,1,343,333,384,358.5,358.5,2,393
6185,32,0,343,450,404,450,450,1,393
6431,18,0,343,355,404,336,315,1,336
7095,27,1,343,355,404,366,366,1,366
6972,13,1,343,355,404,384,377,0,393
7951,27,1,398,355,404,398,398,1,393
8200,21,1,343,355,404,538,538,1,538
5034,23,0,468,426,404,447,428.3,2,393
125,35,1,343,312,404,312,303.5,1,393
2627,37,1,373,373,404,373,373,2,393
7559,32,1,343,355,409,409,337.8,1,393
3268,32,1,343,355,404,462,462,1,462
5936,35,0,343,355,404,384,457.67,0,393
6657,21,1,343,355,404,487,487,1,487
1004,19,1,343,355,404,384,216.94,0,393
3019,33,0,343,355,478,478,374.8,1,393
4642,27,1,343,355,404,384,336,0,393
958,42,1,343,355,404,387,387,1,387
1207,37,0,343,355,404,308,308,1,308
1545,43,1,343,355,404,301,294.5,1,301
1794,52,1,343,355,404,434,434,1,434
3122,42,1,343,355,404,434,434,1,434
1645,37,0,343,355,404,381,381,1,381
2186,57,0,343,355,575,575,575,1,393
3809,37,1,343,355,404,447,447,1,447
171,52,1,343,365,404,365,347.67,1,393
666,32,1,343,343,404,343,343,1,393
1253,44,1,343,327,404,327,289.9,1,393
1499,42,1,343,355,404,313,313,1,313
1748,37,1,343,276.67,404,276.75,277.25,4,393
2581,62,1,343,355,404,384,627,0,393
25,52,0,343,355,404,413,341.33,1,413
1107,32,1,343,355,412,412,412,1,393
566,13,1,343,355,404,384,377,0,393
5372,32,0,343,355,411,411,411,1,393
6036,32,1,343,355,404,393,393,1,393
2455,35,1,343,355,341,334,326.88,4,327
8100,42,0,343,355,404,384,377,1,393
5395,24,0,343,355,607,607,607,1,393
440,57,0,343,355,567,567,567,1,393
7387,63,1,409,355,404,409,392.75,1,393
5160,31,1,362,355,404,306.5,251,2,251
7410,26,1,343,355,465,465,465,1,393
228,27,1,343,339,404,339,339,1,393
769,37,1,343,355,404,384,413,0,393
4539,27,1,343,355,404,441,441,1,441
8618,32,1,287,355,404,287,287,1,393
6703,33,1,343,355,443,443,374.33,1,393
6869,21,1,343,427,404,427,427,1,393
4854,30,1,343,386,404,386,358.33,1,393
8641,25,1,343,355,404,460,400.5,1,460
6846,22,1,343,500,404,500,373,1,393
8077,27,1,343,355,337,337,337,1,393
4831,27,1,343,289,404,289,289,1,393
5495,53,0,343,355,404,385,385.6,1,385
6577,70,1,343,355,471,471,471,1,393
7244,32,0,343,355,422,422,422,1,393
3998,31,1,343,355,336.5,336.5,297.88,2,393
5913,65,1,343,355,404,384,542,0,393
4562,34,1,304,338,404,329.5,312.75,4,393
5472,46,1,343,355,571,571,492.67,1,393
6554,33,1,358,355,404,358,350.67,1,393
6726,47,1,343,375,404,375,375,1,393
7267,54,1,343,355,404,465,465,1,465
3480,44,1,343,355,404,388,383,1,388
4021,32,0,346,355,404,349,352.07,2,352
6013,32,1,343,355,404,384,434,0,393
4619,37,1,343,331,404,331,352.5,1,393
4868,26,0,343,514,404,514,464,1,393
540,33,0,343,355,404,422,378,1,422
7536,37,1,343,355,404,444,444,1,444
7928,42,1,289,355,404,289,289,1,393
2604,52,1,343,510,404,510,510,1,393
4227,51,1,316,355,404,316,292.9,1,393
6242,34,1,343,355,404,257,243.4,1,257
1914,32,0,343,355,404,499,499,1,499
2996,21,0,343,355,404,443,443,1,443
5701,37,0,343,355,404,449,449,1,449
1373,57,0,343,355,404,595,595,1,595
1622,33,1,343,355,404,243,243,1,243
3537,32,1,343,355,404,369,369,1,369
7871,37,1,343,355,404,384,489,0,393
3786,47,0,343,355,404,471,471,1,471
1522,28,0,352,355,404,352,320,1,393
3145,43,0,343,355,404,499,413.67,1,499
981,43,1,343,355,404,384,244,0,393
3686,24,1,384,355,414,399,399,2,393
4327,57,1,343,313,404,313,313,1,393
8412,42,1,343,420,433,426.5,420,2,393
5409,30,1,343,355,308,308,275.89,1,393
3245,28,1,299,290,347,312,312,3,393
1081,32,1,343,355,404,396,396,1,396
2163,37,1,343,355,404,384,556,0,393
148,48,1,343,355,404,425,408.67,1,425
689,37,1,343,355,275,275,275,1,393
1230,42,1,343,355,404,367,367,1,367
1771,21,1,343,355,404,347,347,1,347
2312,27,1,336,355,404,336,336,1,393
2853,45,0,343,336,404,336,332,1,393
3394,43,1,343,340,340,340,340,3,340
5787,57,0,345,355,404,345,345,1,393
878,37,0,343,492,492,492,492,4,492
8704,42,1,343,355,404,384,377,1,393
1874,26,0,343,355,441,391.5,376.33,2,342
6783,33,1,343,355,337,337,267.86,1,393
2870,42,0,343,355,342,342,342,1,393
4791,32,0,343,355,404,384,425,0,393
4768,54,1,343,355,404,404,329,1,404
2893,21,1,343,355,404,419,419,1,419
1897,47,0,343,355,404,384,545,0,393
3889,37,1,343,322,404,322,322,1,393
7825,42,0,343,355,404,437,390,1,437
832,35,0,301,355,404,301,301,1,393
6829,52,1,310,355,404,310,310,1,393
7802,42,1,343,355,404,368,368,1,368
5810,32,1,313,355,404,313,313,1,393
855,25,1,343,278.5,404,278.5,278.5,2,393
6806,23,0,343,355,608,608,466,1,393
1851,27,1,343,355,404,384,410,0,393
377,62,1,343,292,404,292,292,1,393
6288,47,1,343,580,404,580,580,1,393
2375,36,1,285,305,404,295,305,2,393
8303,18,0,343,355,404,468,444.5,1,468
2352,57,1,343,355,404,346,346,1,346
8326,41,1,343,332,509,420.5,349.25,2,393
2916,36,1,343,355,404,283,274,1,283
4931,25,1,343,319,404,315,315,2,311
4390,55,1,343,355,404,384,478,0,393
7785,31,1,343,273,404,273,264.83,1,393
4453,67,1,343,355,395,395,395,1,393
3457,27,1,343,355,466,466,406.5,1,393
8389,53,1,343,304,301,300.75,300.75,4,393
6766,47,1,343,355,404,362,362,1,362
2438,52,1,343,390,404,424.5,424.5,2,459
7739,49,1,297,311.5,404,306.67,302.54,3,393
4250,40,1,343,355,404,361,314.75,1,361
5332,15,0,343,355,298,298,327,1,393
918,48,1,314,314,314,314,314,4,314
2329,34,1,343,355,303,303,297.83,2,393
5246,52,1,343,355,404,384,513,0,393
6328,52,1,343,355,404,384,332,0,393
3411,32,1,343,355,404,430,430,1,430
8343,42,1,343,355,404,330,330,1,330
314,42,1,343,355,404,273,273,1,273
6265,33,0,343,355,413,413,330,1,393
1310,32,0,343,432,404,432,432,1,393
1396,21,1,343,355,343,343,343,1,393
1937,34,1,343,380,404,401,338,2,422
2933,27,1,343,355,404,450,450,1,450
7261,52,1,343,355,404,297,297,1,297
7347,27,0,343,355,404,384,515,0,393
5724,42,1,343,355,404,384,533,0,393
6720,42,1,343,355,404,384,477,0,393
2392,42,1,343,355,404,384,275,0,393
5873,47,1,343,355,404,305,305,1,305
3371,35,0,343,364,404,364,365,1,393
3709,55,1,446,355,399,422.5,407.71,2,393
7848,22,1,343,355,404,329,266.75,1,329
815,42,1,343,328,322,325,321.83,2,393
1356,42,1,343,355,404,337,337,1,337
2979,27,0,354,355,404,354,354,1,393
7307,21,1,407,355,404,407,407,1,393
8240,35,1,343,355,374,374,374,1,393
2830,57,1,343,355,404,430,430,1,430
3912,32,1,343,355,404,328,307.33,1,328
4994,55,0,343,355,404,384,401.67,0,393
5206,57,0,369,355,404,369,369,1,393
463,44,0,425,355,411,415.67,373.1,3,393
6202,32,0,361,355,404,361,347.5,1,393
2289,35,0,343,355,404,448,383.5,1,448
7198,43,1,343,355,404,274,280.5,1,274
274,18,1,343,355,404,349,331.33,1,349
6225,47,1,343,355,404,266,266,1,266
1270,35,1,343,355,527,473,418.75,2,419
2266,12,1,405,355,404,405,334.43,1,393
7221,21,1,343,355,404,395,395,1,395
4493,47,1,405,567,486,486,486,3,393
6414,42,1,296,355,404,296,296,1,393
1247,57,1,334,294,375,339,317.27,5,393
2501,44,1,385,355,404,385,361.91,1,393
3168,26,0,343,355,404,483,440,1,483
7911,42,1,343,355,404,384,293,0,393
251,52,1,343,355,404,384,502,0,393
