PARTICIPANT_ID,AGE,GENDER,AvgTimeForMontrealMarathon2012,AvgTimeForMontrealMarathon2013,AvgTimeForMontrealMarathon2014,AvgTimeInAllMarathons,AvgTimeInAllEvents,TotalNoOfMarathonEvents,AvgTimeForMontrealMarathon2015
4959,42,1,0,368,0,368,368,1,0
4960,32,-1,0,0,0,299,299,1,299
4961,45,1,0,0,0,0,146.5,1,0
4962,47,1,0,0,0,0,338,0,0
4963,26,1,0,31.89,0,31.89,88.67,2,0
4964,52,-1,356,0,0,356,356,1,0
4965,22,1,0,0,69,131.25,131.25,2,62.25
4966,36,1,0,0,81,171.6,230.2,2,90.6
4967,47,-1,0,0,531,531,531,1,0
4968,35,1,59.17,0,0,59.17,115.33,1,0
4969,47,1,0,0,342,342,342,1,0
4970,27,1,331,0,0,331,331,1,0
4971,25,1,0,0,0,167,293,1,167
4972,27,1,0,0,19.93,41.2,198,6,0
4973,30,-1,0,0,0,43.38,270.38,1,43.38
4974,52,-1,0,451,0,451,451,1,0
4975,37,1,0,0,0,359,359,1,359
4976,47,1,0,0,0,117,117,1,117
4977,16,1,0,0,421,421,421,1,0
4978,42,-1,0,0,11.13,41.52,127.87,8,0
4979,57,1,0,400,0,400,400,1,0
4980,42,1,0,340,0,340,340,1,0
4981,32,-1,0,0,0,433,433,1,433
4982,53,1,0,0,42.63,83.38,291.25,2,0
4983,21,-1,0,426,0,426,426,1,0
4984,43,1,0,0,0,255.5,474,1,255.5
4985,26,1,78.25,0,0,78.25,78.25,1,0
4986,52,1,0,0,0,0,458,0,0
4987,53,1,187,0,0,187,361,1,0
4988,44,1,0,0,290,290,476.5,1,0
4989,62,1,0,0,0,339,339,1,339
4990,27,1,0,0,0,262,262,1,262
4991,25,1,0,0,0,186.5,306,1,186.5
4992,32,1,0,412,0,412,412,1,0
4993,29,1,0,0,0,0,65.56,1,0
4994,55,-1,0,0,0,0,401.67,0,0
4995,23,-1,0,0,156.67,156.67,332,1,0
4996,45,1,0,0,0,179.5,316.5,1,179.5
4997,42,-1,38.3,0,0,75.5,189.5,3,0
4998,57,1,0,0,0,545,545,1,545
4999,42,1,0,0,295,295,295,1,0
5000,37,1,0,0,0,364,364,1,364
5001,27,-1,0,166.5,0,166.5,166.5,1,0
5002,29,-1,0,70.86,0,127.86,239.57,3,0
5003,47,1,0,0,179,308.67,308.67,3,0
5004,62,1,0,0,0,469,469,1,469
5005,36,1,0,60.67,0,60.67,259.5,1,0
5006,25,0,0,0,0,0,67.25,0,0
5007,37,1,0,258,0,258,258,1,0
5008,42,1,0,0,0,0,367,0,0
5009,47,1,0,0,0,0,424,0,0
5010,45,-1,0,0,0,0,446.5,0,0
5011,22,-1,0,0,0,238,420.5,1,238
5012,57,1,0,0,188,188,188,1,0
5013,39,-1,0,0,274.5,274.5,678.5,1,0
5014,21,-1,0,131,0,131,395,1,0
5015,38,1,38.88,0,0,38.88,130,4,0
5016,24,-1,195,0,0,195,195,1,0
5017,42,-1,0,215.5,0,215.5,402,1,0
5018,47,1,0,0,215,215,215,1,0
5019,47,-1,0,290,0,290,290,1,0
5020,40,1,121.67,0,0,121.67,224.67,2,0
5021,33,1,0,222.5,0,222.5,416.5,1,0
5022,42,1,0,286,0,286,286,1,0
5023,45,1,0,0,0,112.67,308.33,1,112.67
5024,43,-1,0,183,0,183,367.5,1,0
5025,39,-1,0,143.67,0,143.67,408.33,1,0
5026,27,1,0,0,0,416,416,1,416
5027,32,-1,0,0,0,427,427,1,427
5028,33,-1,0,0,0,54.5,281.17,1,0
5029,32,-1,388,0,0,388,388,1,0
5030,6,1,0,0,0,0,0,0,0
5031,28,-1,0,143.67,0,143.67,273.33,1,0
5032,35,-1,130,0,0,130,453,1,0
5033,46,1,0,0,0,120.67,327.67,1,120.67
5034,23,-1,46.8,42.6,0,89.4,385.5,2,0
5035,37,-1,0,405,0,405,405,1,0
5036,21,1,0,0,0,477,477,1,477
5037,42,-1,365,0,0,365,365,1,0
5038,42,1,0,0,381,381,381,1,0
5039,43,1,0,0,51.71,103,286.86,2,0
5040,57,1,0,0,0,389,389,1,389
5041,27,1,0,0,0,0,327.33,0,0
5042,42,1,0,0,0,301.5,550.5,1,301.5
5043,52,1,0,0,0,0,394,0,0
5044,31,1,0,0,0,0,149.5,1,0
5045,16,1,0,0,0,342,342,1,342
5046,53,1,0,64.57,0,64.57,332.29,1,0
5047,56,1,109,0,0,109,206,2,0
5048,33,1,0,0,0,102.25,350.5,1,102.25
5049,37,1,0,0,394,394,394,1,0
5050,45,1,0,0,0,206,348,1,206
5051,68,1,0,0,50,112.44,288.11,4,0
5052,47,1,0,128,0,128,335.33,1,0
5053,37,1,0,0,0,350,350,1,350
5054,21,1,22.12,0,0,22.12,83.59,1,0
5055,35,1,0,0,0,193.5,393.5,1,193.5
5056,53,-1,0,0,0,0,399.5,0,0
5057,32,1,326,0,0,326,326,1,0
5058,32,1,0,0,0,423,423,1,423
5059,26,-1,0,143.67,0,143.67,412.67,1,0
5060,42,1,0,0,0,0,523,0,0
5061,42,1,0,0,491,491,491,1,0
5062,47,1,0,0,330,330,330,1,0
5063,37,1,0,0,0,352,352,1,352
5064,33,-1,0,0,0,75.75,208.75,1,75.75
5065,32,1,353,0,0,353,353,1,0
5066,42,1,0,0,0,292,292,1,292
5067,27,-1,0,0,0,515,515,1,515
5068,32,1,0,0,0,534,534,1,534
5069,42,1,333,0,0,333,333,1,0
5070,37,-1,0,382,0,382,382,1,0
5071,37,1,0,0,0,0,0,1,0
5072,58,1,40.78,0,0,40.78,286.56,1,0
5073,46,-1,0,91.75,91.25,183,349.5,2,0
5074,32,1,306,0,0,306,306,1,0
5075,52,1,0,0,0,562,562,1,562
5076,37,1,280,0,0,280,280,1,0
5077,21,1,0,0,0,369,369,1,369
5078,21,-1,0,0,0,415,415,1,415
5079,31,1,78.25,0,0,78.25,298.5,1,0
5080,22,1,0,0,0,295.5,466.5,1,295.5
5081,37,-1,0,0,0,0,487,0,0
5082,30,1,0,0,0,0,254.67,0,0
5083,38,1,0,0,65.14,65.14,311.29,2,0
5084,31,1,0,0,27.89,81.33,158.22,5,0
5085,43,-1,0,0,0,343,343,2,187.5
5086,37,1,0,0,0,391,391,1,391
5087,43,-1,0,0,0,227,394.5,1,227
5088,42,1,49.43,44.43,0,93.86,176.43,4,0
5089,21,1,0,0,0,0,313,0,0
5090,19,1,174.5,0,0,174.5,338,1,0
5091,32,1,276,0,0,276,276,1,0
5092,38,1,0,0,108.8,108.8,399.6,1,0
5093,33,1,0,147.5,0,315,315,2,0
5094,32,-1,0,0,0,0,633,0,0
5095,32,1,0,0,0,370,370,1,370
5096,33,1,0,0,43.89,43.89,140.22,1,0
5097,62,1,301,0,0,301,301,1,0
5098,21,1,0,0,344,344,344,1,0
5099,47,-1,0,453,0,453,453,1,0
5100,21,1,0,237,0,237,524,1,0
5101,21,1,0,443,0,443,443,1,0
5102,28,1,0,0,103,207.67,207.67,3,0
5103,37,1,160,0,0,483,483,3,178
5104,37,1,331,0,0,331,331,1,0
5105,32,-1,0,0,0,304,304,1,304
5106,32,-1,0,0,0,398,398,1,398
5107,47,1,0,0,0,344,344,1,344
5108,32,1,0,0,0,426,426,1,426
5109,25,1,0,0,255.5,255.5,436.5,1,0
5110,47,-1,298,0,0,298,298,1,0
5111,40,1,0,66,0,66,401.4,1,0
5112,34,1,0,17.19,0,17.19,335.93,1,0
5113,27,-1,0,0,582,582,582,1,0
5114,47,-1,0,0,0,451,451,1,451
5115,36,1,0,0,110,110,173.4,1,0
5116,74,1,0,0,0,513,513,1,513
5117,33,1,0,0,0,136.5,253,1,136.5
5118,44,1,0,8.03,8.88,37.68,268.13,5,9.13
5119,58,-1,0,24.57,0,49,237.79,3,0
5120,27,-1,0,0,0,342,342,1,342
5121,42,1,0,0,74.8,152,341,2,0
5122,43,1,0,29.73,0,60.27,207.55,2,0
5123,37,-1,0,0,0,0,443,0,0
5124,18,1,0,0,0,159.67,398.33,1,159.67
5125,35,1,0,0,46.5,94.83,293.33,2,0
5126,52,1,0,0,0,0,299.5,0,0
5127,36,1,0,0,55.38,101.38,101.38,3,0
5128,50,-1,0,135.33,0,285.33,420.33,2,0
5129,21,-1,0,0,0,0,0,1,0
5130,37,1,0,0,0,299,299,1,299
5131,37,-1,0,201.5,0,376.5,376.5,2,175
5132,45,1,36.89,0,0,103.44,232.11,3,38.22
5133,42,-1,0,0,0,433,433,1,433
5134,32,1,0,0,0,463,463,1,463
5135,55,1,0,0,0,199.5,361,1,199.5
5136,25,1,0,146,0,146,266.5,1,0
5137,62,1,0,0,0,0,0,1,0
5138,52,-1,0,0,0,464,464,1,464
5139,57,1,0,34,0,34,100.3,1,0
5140,52,1,0,0,0,0,348,0,0
5141,43,1,0,0,0,46.33,159.83,1,46.33
5142,42,-1,0,0,0,20.94,193.81,2,0
5143,35,1,0,0,0,0,165,1,0
5144,27,1,0,0,0,218,488,1,218
5145,31,1,0,0,41.57,83.57,279,2,0
5146,21,1,0,0,186.5,359.5,359.5,2,173
5147,42,1,0,0,0,408,408,1,408
5148,57,1,0,312,0,312,312,1,0
5149,57,1,0,0,231.5,231.5,231.5,1,0
5150,32,1,0,0,0,337,337,1,337
5151,37,-1,0,114.33,0,114.33,218.67,2,0
5152,66,1,0,0,80.4,148.6,357.6,2,0
5153,37,-1,0,0,0,465,465,1,465
5154,27,1,313,0,0,313,313,1,0
5155,13,0,0,176.5,0,176.5,353.5,1,0
5156,42,1,0,0,0,250,250,1,250
5157,37,1,0,0,0,299,299,1,299
5158,24,1,0,0,0,0,121.83,1,0
5159,57,1,0,0,0,0,380,0,0
5160,31,1,18.1,0,0,18.1,138.05,2,0
5161,46,1,41.38,0,0,86.88,249.13,3,0
5162,23,-1,70.5,0,0,70.5,201,1,0
5163,47,-1,0,0,0,0,552,0,0
5164,42,1,0,370,0,370,370,1,0
5165,47,1,0,0,0,0,278,0,0
5166,42,1,0,0,21.13,205,344.08,16,0
5167,13,1,0,0,0,0,251,0,0
5168,37,1,0,0,0,457,457,1,457
5169,47,-1,0,0,0,0,519,0,0
5170,32,1,0,0,395,395,395,1,0
5171,42,-1,0,0,0,591,591,1,591
5172,18,1,0,0,0,173.5,328.5,1,173.5
5173,33,1,80.25,79,0,159.25,229.5,3,0
5174,29,-1,0,72,0,72,201.6,2,0
5175,27,-1,0,0,0,482,482,1,482
5176,53,1,0,19.1,0,38.85,326.2,2,0
5177,42,1,0,0,0,429,429,1,429
5178,42,1,0,0,0,301,301,1,301
5179,27,-1,0,0,0,369,369,1,369
5180,42,1,0,0,346,346,346,1,0
5181,34,1,84.25,0,0,84.25,277.5,1,0
5182,27,1,0,0,0,0,0,1,0
5183,53,1,113.33,0,0,113.33,279,1,0
5184,49,1,0,118.33,130.67,249,353.33,2,0
5185,32,1,0,0,0,417,417,1,417
5186,32,1,409,0,0,409,409,1,0
5187,50,-1,0,0,187.5,187.5,187.5,2,0
5188,37,-1,0,0,464,464,464,1,0
5189,27,1,96,0,0,96,263.33,1,0
5190,37,1,0,0,0,0,314,0,0
5191,32,-1,0,0,0,432,432,1,432
5192,32,1,0,418,0,418,418,1,0
5193,37,1,0,0,0,428,428,1,428
5194,37,1,0,0,0,0,326,0,0
5195,32,1,0,0,375,375,375,1,0
5196,45,1,0,0,46.91,46.91,107.45,1,0
5197,33,1,38.38,0,0,81,224.25,2,0
5198,37,-1,0,0,481,481,481,1,0
5199,37,1,0,0,0,293,293,1,293
5200,21,-1,0,0,250.5,250.5,427.5,1,0
5201,53,1,0,0,0,117.67,306,1,117.67
5202,47,1,0,99.25,0,99.25,417.75,1,0
5203,35,1,0,0,0,194.5,356.5,1,194.5
5204,32,1,0,0,0,0,309,1,0
5205,44,-1,0,185,0,185,392.5,1,0
5206,57,-1,369,0,0,369,369,1,0
5207,47,1,0,0,0,291,291,1,291
5208,47,1,64,0,0,64,275.4,1,0
5209,21,-1,0,0,505,505,505,1,0
5210,43,1,0,0,0,112.33,272.67,1,112.33
5211,42,1,0,0,0,0,129.4,1,0
5212,54,1,0,0,0,0,475.5,0,0
5213,37,-1,0,0,0,0,320,0,0
5214,40,1,0,0,14.71,28.62,52.76,2,0
5215,23,0,0,0,0,0,492.5,0,0
5216,27,1,0,0,0,0,0,1,0
5217,57,1,0,0,0,0,0,1,0
5218,24,-1,78.4,0,0,155.4,293,2,0
5219,27,-1,0,29.91,0,63.73,294.27,2,0
5220,43,1,0,0,0,167,309,1,167
5221,32,1,0,0,0,413,413,1,413
5222,42,1,0,362,0,362,362,1,0
5223,36,-1,0,0,0,160,394,1,160
5224,52,-1,0,0,0,46.8,353.3,1,46.8
5225,43,1,0,0,28.43,82.36,289.07,4,0
5226,47,1,0,383,0,383,383,1,0
5227,27,1,0,0,175.5,175.5,175.5,2,0
5228,57,1,276,0,0,276,276,1,0
5229,37,1,0,0,0,0,283.5,0,0
5230,42,1,0,0,0,509,509,1,509
5231,21,-1,0,442,0,442,442,1,0
5232,42,1,191,0,0,191,191,2,0
5233,57,1,0,0,0,0,319,0,0
5234,37,1,0,0,0,366,366,1,366
5235,40,1,63.6,0,71.8,135.4,135.4,5,0
5236,37,1,0,0,0,0,264,0,0
5237,42,1,0,0,317,317,317,1,0
5238,37,1,0,0,0,353,353,1,353
5239,37,-1,0,0,0,0,323,0,0
5240,27,-1,332,0,0,332,332,1,0
5241,35,1,0,0,37.5,73.1,167.4,3,0
5242,42,-1,0,60.33,0,120.5,283,3,0
5243,37,1,0,0,0,274,274,1,274
5244,22,-1,0,175.5,0,175.5,318.5,1,0
5245,42,1,0,320,0,320,320,1,0
5246,52,1,0,0,0,0,513,0,0
5247,42,-1,0,379,0,379,379,1,0
5248,3,1,0,0,0,0,0,0,0
5249,37,1,0,0,0,309,309,1,309
5250,25,-1,0,0,0,221.5,373.5,1,221.5
5251,42,1,0,0,487,487,487,1,0
5252,32,1,0,0,393,393,393,1,0
5253,26,1,0,38.43,0,72.57,195.14,3,0
5254,32,1,60.17,0,0,60.17,299.17,1,0
5255,42,-1,0,0,0,296,296,1,296
5256,35,1,0,0,0,169.5,311.5,1,169.5
5257,43,1,66.67,0,0,66.67,282.67,1,0
5258,52,-1,0,0,0,547,547,1,547
5259,21,1,0,0,0,421,421,1,421
5260,35,-1,0,109.33,0,109.33,309.67,1,0
5261,27,1,0,0,365,365,365,1,0
5262,37,1,0,0,0,0,477,0,0
5263,28,0,0,0,0,151.33,151.33,1,151.33
5264,42,1,0,0,223.5,223.5,223.5,1,0
5265,37,-1,0,0,142.33,142.33,367.33,1,0
5266,32,1,0,326,0,326,326,1,0
5267,27,-1,0,0,0,453,453,1,453
5268,37,1,0,0,0,0,251,0,0
5269,37,-1,0,46.78,41.11,87.89,279.89,2,0
5270,34,1,0,22.58,0,22.58,212.92,2,0
5271,32,1,38.5,36.63,38,113.13,151.38,7,0
5272,37,-1,0,370,0,370,370,1,0
5273,57,1,0,0,0,368,368,1,368
5274,27,1,0,0,519,519,519,1,0
5275,32,-1,0,0,0,460,460,1,460
5276,45,1,0,0,0,211,359.5,1,211
5277,42,1,0,0,0,330,330,1,330
5278,27,-1,0,0,0,430,430,1,430
5279,45,-1,0,0,0,0,347.33,0,0
5280,32,-1,0,0,0,406,406,1,406
5281,21,-1,0,0,439,439,439,1,0
5282,32,-1,0,0,125.5,125.5,221.5,1,0
5283,45,-1,0,0,0,230,413,1,230
5284,27,1,368,0,0,368,368,1,0
5285,52,1,0,415,0,415,415,1,0
5286,40,1,0,0,0,0,242.33,0,0
5287,32,1,0,0,548,548,548,1,0
5288,47,-1,0,0,0,399,399,1,399
5289,38,-1,12.03,11.77,0,23.8,239.67,2,0
5290,27,1,382,0,0,382,382,1,0
5291,43,1,35.88,0,0,35.88,159.63,1,0
5292,42,1,0,0,0,0,376.5,0,0
5293,42,1,280,0,0,280,280,1,0
5294,35,1,0,0,0,0,324.67,0,0
5295,23,1,26.3,27.4,29.3,241.8,241.8,9,27.2
5296,0,0,0,0,0,378,378,1,378
5297,32,1,388,0,0,388,388,1,0
5298,42,-1,0,0,0,464,464,1,464
5299,42,-1,0,449,0,449,449,1,0
5300,22,-1,0,0,32.27,32.27,199.87,1,0
5301,34,1,0,0,0,170,381,1,170
5302,25,1,0,0,147.25,147.25,147.25,1,0
5303,62,1,0,0,0,0,450,0,0
5304,47,-1,0,430,0,430,430,1,0
5305,37,1,0,0,0,141.5,141.5,1,141.5
5306,40,1,0,0,0,0,151.5,1,0
5307,32,1,0,0,0,202.5,384,1,202.5
5308,47,-1,0,0,486,486,486,1,0
5309,37,1,0,0,0,246,246,1,246
5310,57,1,0,0,0,0,359,0,0
5311,53,1,116,118.33,0,366,366,3,131.67
5312,37,-1,0,0,0,295,295,1,295
5313,45,1,127.67,0,0,127.67,358,1,0
5314,21,-1,401,0,0,401,401,1,0
5315,42,0,0,0,95.75,95.75,401,1,0
5316,47,-1,0,0,0,352,352,1,352
5317,43,1,0,0,0,0,121.5,1,0
5318,37,1,0,0,0,0,311,0,0
5319,42,-1,0,0,185,185,499.67,1,0
5320,32,1,0,0,0,0,406,0,0
5321,35,1,0,0,0,0,430,0,0
5322,32,1,0,283,0,283,283,1,0
5323,35,-1,22.87,0,0,22.87,142.53,1,0
5324,48,-1,0,0,0,0,534.75,0,0
5325,48,1,0,0,89.67,89.67,174.33,2,0
5326,42,1,0,0,0,65.5,65.5,2,65.5
5327,32,1,0,336,0,336,336,1,0
5328,26,-1,0,0,0,75.5,148.75,1,75.5
5329,52,1,0,0,0,475,475,1,475
5330,47,1,0,0,330,330,330,1,0
5331,32,1,0,0,24.92,50.08,211.38,3,0
5332,15,0,0,0,59.6,59.6,196.2,1,0
5333,42,1,0,0,0,480,480,1,480
5334,27,1,0,0,0,296,296,1,296
5335,27,-1,0,0,0,464,464,1,464
5336,52,1,0,0,0,278,278,1,278
5337,38,1,0,67.75,0,274,274,4,0
5338,35,1,0,0,179.5,179.5,362,1,0
5339,32,1,0,0,0,554.5,554.5,2,294
5340,32,1,0,0,181,181,181,1,0
5341,55,1,0,0,0,0,339.33,0,0
5342,21,1,0,0,0,439,439,1,439
5343,27,-1,0,377,0,377,377,1,0
5344,46,1,0,0,32.58,32.58,191.83,2,0
5345,32,1,0,0,0,332,332,1,332
5346,42,1,0,0,0,498,498,1,498
5347,54,1,0,0,246,471.5,471.5,2,225.5
5348,27,1,0,0,0,0,294,0,0
5349,47,1,0,0,0,364,364,1,364
5350,55,-1,0,38.8,0,38.8,374.87,1,0
5351,6,1,0,0,0,0,0,0,0
5352,35,1,0,0,0,0,467,0,0
5353,42,1,0,0,0,154,264.67,1,154
5354,74,1,0,0,0,431,431,1,431
5355,28,1,0,104.67,0,104.67,104.67,1,0
5356,27,-1,0,0,0,406,406,1,406
5357,29,1,0,141.33,178.33,319.67,429,2,0
5358,27,1,0,0,498,498,498,1,0
5359,28,1,110,109.33,0,219.33,320,2,0
5360,37,1,0,0,581,581,581,1,0
5361,62,1,0,0,426,426,426,1,0
5362,47,-1,0,0,0,396,396,1,396
5363,57,1,0,0,0,0,352,0,0
5364,42,-1,0,0,462,462,462,1,0
5365,32,1,0,0,0,335,335,1,335
5366,44,1,0,76.25,0,76.25,368.75,1,0
5367,40,-1,0,0,27.29,27.29,269.36,2,0
5368,51,1,43.63,0,0,92.13,175.13,4,0
5369,37,1,0,0,0,315,315,1,315
5370,47,1,0,0,0,0,408,0,0
5371,42,-1,0,0,0,528,528,1,528
5372,32,-1,0,0,411,411,411,1,0
5373,37,1,361,0,0,361,361,1,0
5374,22,1,0,53,83.33,136.33,187.67,4,0
5375,42,1,0,0,0,385,385,1,385
5376,62,1,0,0,0,500,500,1,500
5377,42,1,0,319,0,319,319,1,0
5378,21,-1,0,0,0,0,417,0,0
5379,37,1,285,0,0,285,285,1,0
5380,42,1,0,0,0,0,371,0,0
5381,45,1,0,0,43.78,43.78,112.44,4,0
5382,32,-1,0,0,0,403,403,1,403
5383,32,-1,0,0,134.33,134.33,134.33,2,0
5384,26,-1,0,0,0,0,318.67,0,0
5385,18,1,0,94.33,0,152.67,152.67,3,0
5386,16,1,0,0,0,192,371.5,1,192
5387,41,1,37.25,38.88,0,76.13,209.38,3,0
5388,32,1,0,0,338,338,338,1,0
5389,35,-1,184.5,0,0,184.5,354,1,0
5390,42,1,0,0,0,109,208.67,2,109
5391,40,-1,0,0,13.46,13.46,104.5,1,0
5392,32,1,0,417,0,417,417,1,0
5393,21,-1,0,0,0,514,514,1,514
5394,27,-1,0,0,504,504,504,1,0
5395,24,-1,0,0,303.5,303.5,303.5,1,0
5396,35,0,0,0,69.5,69.5,272.17,1,0
5397,37,1,179.5,0,0,179.5,377,1,0
5398,47,-1,0,0,0,402,402,1,402
5399,47,-1,0,0,0,0,512,0,0
5400,32,-1,0,0,0,366,366,1,366
5401,52,1,0,0,0,0,610,0,0
5402,37,1,0,0,0,473,473,1,473
5403,32,1,146,0,0,146,146,2,0
5404,37,1,16.05,16.1,0,32.14,270.62,2,0
5405,27,-1,0,347,0,347,347,1,0
5406,37,1,0,0,0,363,363,1,363
5407,52,1,0,0,0,375,375,1,375
5408,35,-1,120.67,0,0,120.67,120.67,1,0
5409,30,1,0,0,34.22,34.22,122.56,1,0
5410,37,1,373,0,0,373,373,1,0
5411,27,1,0,0,0,0,332,0,0
5412,24,1,0,0,211,211,211,2,0
5413,35,-1,0,0,0,185,365,1,185
5414,47,-1,0,0,558,558,558,1,0
5415,42,1,0,0,87.8,87.8,379.8,1,0
5416,32,1,0,0,0,0,356,0,0
5417,42,1,0,0,0,0,454,0,0
5418,37,1,0,0,0,0,0,1,0
5419,37,-1,0,0,0,389,389,1,389
5420,32,-1,0,424,0,424,424,1,0
5421,42,-1,0,0,0,499,499,1,499
5422,39,1,0,0,52.89,52.89,179.78,1,0
5423,36,1,0,113,0,113,309,1,0
5424,42,1,0,0,0,376,376,1,376
5425,42,1,0,0,0,592,592,1,592
5426,45,1,0,0,0,143,288.5,1,143
5427,35,1,0,145.5,0,145.5,293,1,0
5428,37,-1,0,0,0,459,459,1,459
5429,52,-1,99,97.25,111.25,427.25,427.25,4,119.75
5430,32,1,0,284,0,284,284,1,0
5431,42,1,0,0,0,0,364.25,0,0
5432,32,1,0,0,0,0,378,0,0
5433,30,1,0,0,0,187.5,391,1,187.5
5434,22,1,151,0,0,151,267,1,0
5435,13,1,0,0,0,109,109,1,109
5436,37,1,0,0,0,465,465,1,465
5437,47,1,0,0,0,310,310,1,310
5438,44,-1,0,52.71,0,173,373.71,3,63.14
5439,37,1,0,0,0,312,312,1,312
5440,43,-1,117.33,0,0,117.33,342.33,1,0
5441,57,1,0,0,206,206,370,1,0
5442,32,-1,402,0,0,402,402,1,0
5443,32,1,0,0,438,438,438,1,0
5444,46,1,95.25,0,0,186.5,357,2,0
5445,45,1,0,0,0,32.18,378.18,1,32.18
5446,21,1,227,0,0,227,227,1,0
5447,29,-1,0,0,61.33,61.33,274.67,2,0
5448,21,-1,0,349,0,349,349,1,0
5449,25,1,0,0,0,0,662.67,0,0
5450,37,1,0,186,0,186,405.5,1,0
5451,42,1,0,0,0,403,403,1,403
5452,37,1,0,142.5,0,142.5,276.5,1,0
5453,16,-1,0,65.33,0,65.33,65.33,1,0
5454,22,1,0,0,44.33,88.5,88.5,2,0
5455,57,1,0,0,0,0,374,0,0
5456,52,1,0,0,148.33,442.33,442.33,3,0
5457,36,1,0,0,0,0,223.17,0,0
5458,37,1,0,0,0,0,301,0,0
5459,47,-1,0,0,0,0,243.5,0,0
5460,32,1,0,0,140.33,140.33,224.33,2,0
5461,18,1,0,0,0,239,449.5,1,239
5462,39,1,174.5,0,0,174.5,174.5,1,0
5463,62,1,0,0,556,556,556,1,0
5464,27,-1,0,0,258,258,462,1,0
5465,27,-1,0,0,0,428,428,1,428
5466,37,-1,0,98,119.5,217.5,387.75,2,0
5467,32,1,0,0,0,0,464,0,0
5468,43,1,0,0,40.23,62.85,126.54,3,0
5469,37,-1,0,0,0,0,374,0,0
5470,42,1,0,0,0,554,554,1,554
5471,37,1,0,298,0,298,298,1,0
5472,46,1,0,0,190.33,190.33,492.67,1,0
5473,36,-1,0,58.83,0,58.83,112.67,3,0
5474,43,1,0,0,0,177.25,177.25,3,89.75
5475,21,1,0,0,0,338,338,1,338
5476,35,-1,0,0,0,0,341.5,0,0
5477,25,-1,0,0,0,182,339,1,182
5478,24,-1,0,0,0,190.5,190.5,1,190.5
5479,35,-1,0,0,157,157,387.33,1,0
5480,21,1,0,0,488,488,488,1,0
5481,27,-1,298,0,0,298,298,1,0
5482,43,-1,0,53,57,171,219.83,3,0
5483,45,1,0,0,0,0,284.5,1,0
5484,35,1,0,0,0,0,239.08,1,0
5485,27,1,0,0,314,314,314,1,0
5486,35,1,0,0,190.5,190.5,380,1,0
5487,32,1,0,0,0,0,350,0,0
5488,32,1,84.5,0,0,179,179,3,0
5489,37,-1,391,0,0,391,391,1,0
5490,48,1,49.83,0,0,49.83,149.17,4,0
5491,42,1,0,0,0,464,464,1,464
5492,21,1,0,0,0,525,525,1,525
5493,21,1,0,0,316,316,316,1,0
5494,27,-1,131.33,119,0,250.33,363.67,2,0
5495,53,-1,0,0,0,77,308.4,1,77
5496,29,-1,100.75,0,0,100.75,377.5,1,0
5497,27,-1,0,0,411,411,411,1,0
5498,45,1,0,0,36.43,142.43,175.71,5,0
5499,27,1,0,0,351,351,351,1,0
5500,37,1,24.9,0,0,219.6,245.7,8,0
5501,32,1,0,0,0,307,307,1,307
5502,45,1,0,206.5,0,206.5,408.5,1,0
5503,43,1,0,0,0,0,427.5,0,0
5504,42,-1,0,0,0,0,368,0,0
5505,29,1,0,0,43.5,43.5,43.5,1,0
5506,37,-1,0,0,0,0,0,1,0
5507,42,-1,0,0,0,412,412,1,412
5508,36,1,32.67,0,0,32.67,120.56,1,0
5509,45,1,40,42.25,43.63,125.88,311.63,3,0
5510,32,1,0,222.5,0,222.5,401.5,1,0
5511,32,1,0,0,0,0,218.5,0,0
5512,32,1,0,0,0,406,406,1,406
5513,47,1,314,0,0,314,314,1,0
5514,27,1,0,0,0,299,299,1,299
5515,42,1,0,457,0,457,457,1,0
5516,27,0,0,0,0,0,325.5,0,0
5517,44,1,0,258,0,258,564.5,1,0
5518,35,1,0,14.53,0,30.68,186.79,5,0
5519,53,1,0,0,0,228,400.5,1,228
5520,37,1,0,0,0,446,446,1,446
5521,32,-1,0,443,0,443,443,1,0
5522,35,-1,0,0,0,0,353.5,0,0
5523,34,-1,0,0,269.5,464,464,2,0
5524,27,1,0,0,0,421,421,1,421
5525,35,1,0,515,0,515,515,1,0
5526,47,1,0,0,0,0,366,0,0
5527,42,-1,0,0,594,594,594,1,0
5528,55,1,0,0,57.63,57.63,331.25,2,0
5529,37,-1,0,137,0,137,372,1,0
5530,33,1,0,49.33,0,49.33,91.33,2,0
5531,21,-1,0,0,0,0,547,0,0
5532,40,1,0,49,0,49,91.2,1,0
5533,21,-1,0,0,0,469,469,1,469
5534,32,1,0,332,0,332,332,1,0
5535,27,-1,0,0,0,321,321,1,321
5536,37,1,0,0,388,388,388,1,0
5537,37,1,0,0,0,0,298,0,0
5538,42,1,0,0,0,369,369,1,369
5539,32,-1,0,0,0,0,259,0,0
5540,26,1,0,68,68.83,136.83,136.83,3,0
5541,42,1,0,0,0,365,365,1,365
5542,45,1,0,0,0,163,299.5,1,163
5543,47,1,0,0,0,230.5,384.5,1,230.5
5544,43,-1,0,0,0,172.5,318.5,1,172.5
5545,33,1,0,0,0,0,274.5,0,0
5546,25,-1,0,0,221,221,221,1,0
5547,44,1,0,0,0,84.5,337.5,1,0
5548,37,1,0,0,0,0,274,0,0
5549,57,1,0,0,0,0,509,0,0
5550,27,1,361,0,0,361,361,1,0
