,PARTICIPANT_ID,EVENT_DATE,EVENT_NAME,EVENT_TYPE,TIME,CATEGORY,GENDER,EVENT_DT,DAY,YEAR,DAY_OF_WEEK,MONTH,ID,LOCATION,LABEL
12892,4080,2013-09-22,Marathon Oasis de Montreal,Marathon,04:12:33,M40-44,M,2013-09-22,22,2013,6,9,12892,"MONTREAL, QC",1
12893,4081,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:53:13,M35-39,M,2015-09-20,20,2015,6,9,12893,"MONTREAL, QC",1
12894,4082,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:11:18,F35-39,F,2015-09-20,20,2015,6,9,12894,"MONTREAL, QC",1
12895,4083,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:36:03,M60-64,M,2015-09-20,20,2015,6,9,12895,"MONTREAL, QC",1
12896,4084,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,10K Marathon,01:08:58,F25-29,F,2015-09-20,20,2015,6,9,12896,"MONTREAL, QC",0
12897,4085,2013-05-26,Ottawa Race Weekend,Half-Marathon - Demi-Marathon,-1,M35-39,M,2013-05-26,26,2013,6,5,12897,"OTTAWA, ON",0
12898,4085,2012-10-07,Demi marathon des couleurs de Becancour,Demi-Marathon,01:59:56,M30-39,M,2012-10-07,7,2012,6,10,12898,BECANCOUR,0
12899,4085,2012-09-23,Marathon Oasis de Montreal,Marathon,03:41:20,M35-39,M,2012-09-23,23,2012,6,9,12899,"MONTREAL, QC",1
12900,4086,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:49:31,M35-39,M,2015-09-20,20,2015,6,9,12900,"MONTREAL, QC",0
12901,4087,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:22:51,F50-54,F,2015-09-20,20,2015,6,9,12901,"MONTREAL, QC",1
12902,4088,2014-10-19,Scotiabank Toronto Waterfront Marathon,Marathon,05:10:02,M35-39,M,2014-10-19,19,2014,6,10,12902,"TORONTO, ON",1
12903,4088,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:45:06,M35-39,M,2014-09-28,28,2014,6,9,12903,"MONTREAL, QC",1
12904,4089,2012-09-23,Marathon Oasis de Montreal,Marathon,03:45:13,M60-64,M,2012-09-23,23,2012,6,9,12904,"MONTREAL, QC",1
12905,4090,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:37:43,M18-24,M,2014-09-28,28,2014,6,9,12905,"MONTREAL, QC",1
12906,4091,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:25:56,M30-34,M,2015-09-20,20,2015,6,9,12906,"MONTREAL, QC",0
12907,4091,2015-02-16,Pentathlon des neiges,Défi courte distance Merrell - Solo,01:54:50,M30-39,M,2015-02-16,16,2015,0,2,12907,"QUEBEC, QC",0
12908,4091,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:27:03,M30-34,M,2014-09-28,28,2014,6,9,12908,"MONTREAL, QC",1
12909,4091,2014-09-06,Triathlon Esprit de Montreal,Demi Esprit,04:40:30,M30-34,M,2014-09-06,6,2014,5,9,12909,"MONTREAL, QC",0
12910,4091,2014-08-24,Triathlon de Valleyfield,Triathlon Olympique,02:20:42,M30-34,M,2014-08-24,24,2014,6,8,12910,"VALLEYFIELD, QC",0
12911,4091,2014-06-28,Demi Marathon de Sherbrooke,Demi-Marathon,01:30:42,M30-39,M,2014-06-28,28,2014,5,6,12911,"SHERBROOKE, QC",0
12912,4091,2014-06-08,Triathlon / Duathlon Mont-Tremblant,Triathlon Sprint,01:21:05,M30-39,M,2014-06-08,8,2014,6,6,12912,"MONT-TREMBLANT, QC",0
12913,4091,2014-04-27,Banque Scotia 21km et 5km,5K Road Race,00:35:56,M30-34,M,2014-04-27,27,2014,6,4,12913,"MONTREAL, QC",0
12914,4091,2013-10-26,Course 10km Apocalypse/ Course des Citrouilles,10K Marathon,00:40:43,M30-34,M,2013-10-26,26,2013,5,10,12914,"MONTREAL, QC",0
12915,4091,2013-06-15,Mud Hero Montreal,6km,00:34:38,M30-34,M,2013-06-15,15,2013,5,6,12915,"MONT SAINT-BRUNO, QC",0
12916,4092,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,06:06:32,M18-24,M,2015-09-20,20,2015,6,9,12916,"MONTREAL, QC",1
12917,4092,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,10K Marathon,00:54:20,M15-17,M,2014-09-28,28,2014,6,9,12917,"MONTREAL, QC",0
12918,4093,2014-07-20,Triathlon Trimemphre de Magog,Triathlon Olympique,02:27:31,M20-24,M,2014-07-20,20,2014,6,7,12918,"MAGOG, QC",0
12919,4093,2013-09-22,Marathon Oasis de Montreal,Marathon,02:50:37,M18-24,M,2013-09-22,22,2013,6,9,12919,"MONTREAL, QC",1
12920,4094,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,03:04:12,F25-29,F,2015-09-20,20,2015,6,9,12920,"MONTREAL, QC",0
12921,4095,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,10K Marathon,00:52:10,M40-44,M,2015-09-20,20,2015,6,9,12921,"MONTREAL, QC",0
12922,4096,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:19:09,F40-44,F,2015-09-20,20,2015,6,9,12922,"MONTREAL, QC",1
12923,4097,2013-09-22,Marathon Oasis de Montreal,Marathon,06:06:51,M45-49,M,2013-09-22,22,2013,6,9,12923,"MONTREAL, QC",1
12924,4098,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,02:38:27,M18-24,M,2014-09-28,28,2014,6,9,12924,"MONTREAL, QC",0
12925,4098,2013-09-22,Marathon Oasis de Montreal,Demi-Marathon,01:56:21,M30-34,M,2013-09-22,22,2013,6,9,12925,"MONTREAL, QC",0
12926,4098,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,01:55:39,M25-29,M,2012-09-23,23,2012,6,9,12926,"MONTREAL, QC",0
12927,4099,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:28:16,F35-39,F,2014-09-28,28,2014,6,9,12927,"MONTREAL, QC",1
12928,4099,2013-10-06,Marathon de Rimouski,Half-Marathon,02:11:57,F30-39,F,2013-10-06,6,2013,6,10,12928,"RIMOUSKI, QC",0
12929,4099,2012-09-30,Marathon de Rimouski,21.1 KM,02:12:06,F30-39,F,2012-09-30,30,2012,6,9,12929,"RIMOUSKI, QC",0
12930,4100,2016-09-10,Triathlon Esprit de Montreal,Demi Esprit,-1,M50-54,M,2016-09-10,10,2016,5,9,12930,"MONTREAL, QC",0
12931,4100,2016-08-21,Ironman 70.3 Timberman,Individual,06:25:28,M50-54,M,2016-08-21,21,2016,6,8,12931,"GILFORD, NH",0
12932,4100,2014-08-24,Demi-marathon Bonneville de Lachine,Demi-Marathon,02:09:59,M40-49,M,2014-08-24,24,2014,6,8,12932,LACHINE,0
12933,4100,2014-05-25,Tamarack Ottawa Race Weekend,Half-Marathon,-1,M45-49,M,2014-05-25,25,2014,6,5,12933,"OTTAWA, ON",0
12934,4100,2013-10-20,Scotiabank Toronto Waterfront Marathon,Half-Marathon,-1,M45-49,M,2013-10-20,20,2013,6,10,12934,"TORONTO, ON",0
12935,4100,2013-09-22,Marathon Oasis de Montreal,Marathon,04:32:38,M45-49,M,2013-09-22,22,2013,6,9,12935,"MONTREAL, QC",1
12936,4100,2013-08-25,Marathon des Deux Rives Lévis-Québec,Demi-Marathon,02:12:07,M40-49,M,2013-08-25,25,2013,6,8,12936,"QUEBEC, QC",0
12937,4100,2013-05-26,Ottawa Race Weekend,Half-Marathon - Demi-Marathon,-1,M45-49,M,2013-05-26,26,2013,6,5,12937,"OTTAWA, ON",0
12938,4100,2013-04-28,Banque Scotia 21km et 5km,Half-Marathon,02:02:28,M45-49,M,2013-04-28,28,2013,6,4,12938,"MONTREAL, QC",0
12939,4101,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:14:45,F40-44,F,2014-09-28,28,2014,6,9,12939,"MONTREAL, QC",1
12940,4102,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:02:46,F55-59,F,2014-09-28,28,2014,6,9,12940,"MONTREAL, QC",1
12941,4103,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:41:36,F35-39,F,2015-09-20,20,2015,6,9,12941,"MONTREAL, QC",1
12942,4104,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:51:18,M30-34,M,2015-09-20,20,2015,6,9,12942,"MONTREAL, QC",0
12943,4105,2015-10-18,Scotiabank Toronto Waterfront Marathon,Marathon,-1,M40-44,M,2015-10-18,18,2015,6,10,12943,"TORONTO, ON",1
12944,4105,2015-03-15,Achilles St. Patrick's Day 5K,5K Road Race,00:28:37,M30-39,M,2015-03-15,15,2015,6,3,12944,"TORONTO, ON",0
12945,4105,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:00:17,M35-39,M,2014-09-28,28,2014,6,9,12945,"MONTREAL, QC",1
12946,4106,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,02:57:28,M55-59,M,2014-09-28,28,2014,6,9,12946,"MONTREAL, QC",0
12947,4106,2013-09-22,Marathon Oasis de Montreal,Marathon,05:12:53,M55-59,M,2013-09-22,22,2013,6,9,12947,"MONTREAL, QC",1
12948,4106,2013-04-28,Banque Scotia 21km et 5km,Half-Marathon,02:20:04,M55-59,M,2013-04-28,28,2013,6,4,12948,"MONTREAL, QC",0
12949,4106,2012-09-23,Marathon Oasis de Montreal,Marathon,05:03:59,M55-59,M,2012-09-23,23,2012,6,9,12949,"MONTREAL, QC",1
12950,4106,2012-09-09,Demi-Marathon Granby,Demi-Marathon,02:10:15,M50-59,M,2012-09-09,9,2012,6,9,12950,"GRANBY, QC",0
12951,4107,2016-04-30,Marathon des Érables,Demi-Marathon,02:10:21,M40-49,M,2016-04-30,30,2016,5,4,12951,"MONT-SAINT-GR�GOIRE, QC",0
12952,4107,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:43:44,M40-44,M,2015-09-20,20,2015,6,9,12952,"MONTREAL, QC",0
12953,4108,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:44:45,F30-34,F,2015-09-20,20,2015,6,9,12953,"MONTREAL, QC",1
12954,4109,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:03:09,M25-29,M,2015-09-20,20,2015,6,9,12954,"MONTREAL, QC",1
12955,4110,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:26:22,M35-39,M,2015-09-20,20,2015,6,9,12955,"MONTREAL, QC",1
12956,4110,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,01:47:46,M35-39,M,2014-09-28,28,2014,6,9,12956,"MONTREAL, QC",0
12957,4111,2014-05-25,Tamarack Ottawa Race Weekend,Marathon,-1,M35-39,M,2014-05-25,25,2014,6,5,12957,"OTTAWA, ON",1
12958,4111,2013-10-20,Scotiabank Toronto Waterfront Marathon,Marathon,03:18:59,M35-39,M,2013-10-20,20,2013,6,10,12958,"TORONTO, ON",1
12959,4111,2013-08-25,Marathon des Deux Rives Lévis-Québec,Demi-Marathon,02:43:58,M30-39,M,2013-08-25,25,2013,6,8,12959,"QUEBEC, QC",0
12960,4111,2013-06-16,Defi des escaliers,Half-Marathon,01:37:22,M30-39,M,2013-06-16,16,2013,6,6,12960,"QUEBEC, QC",0
12961,4111,2013-06-16,Defi des escaliers,Sprinteur,00:07:29,M30-39,M,2013-06-16,16,2013,6,6,12961,"QUEBEC, QC",0
12962,4111,2013-06-16,Defi des escaliers,Grimpeur,00:03:25,M30-39,M,2013-06-16,16,2013,6,6,12962,"QUEBEC, QC",0
12963,4111,2013-05-26,Ottawa Race Weekend,Marathon,-1,M35-39,M,2013-05-26,26,2013,6,5,12963,"OTTAWA, ON",1
12964,4111,2012-10-14,Defi du Tour du Lac Beauport,Half-Marathon,01:28:19,M30-39,M,2012-10-14,14,2012,6,10,12964,"QUEBEC, QC",0
12965,4111,2012-09-23,Marathon Oasis de Montreal,Marathon,03:24:59,M35-39,M,2012-09-23,23,2012,6,9,12965,"MONTREAL, QC",1
12966,4112,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:17:15,F25-29,F,2015-09-20,20,2015,6,9,12966,"MONTREAL, QC",1
12967,4113,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:30:59,M45-49,M,2014-09-28,28,2014,6,9,12967,"MONTREAL, QC",1
12968,4114,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,06:59:43,F35-39,F,2015-09-20,20,2015,6,9,12968,"MONTREAL, QC",1
12969,4115,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,10K Marathon,00:52:26,M35-39,M,2015-09-20,20,2015,6,9,12969,"MONTREAL, QC",0
12970,4116,2013-09-22,Marathon Oasis de Montreal,Marathon,05:35:18,F55-59,F,2013-09-22,22,2013,6,9,12970,"MONTREAL, QC",1
12971,4117,2014-05-25,Tamarack Ottawa Race Weekend,Half-Marathon,-1,F35-39,F,2014-05-25,25,2014,6,5,12971,"OTTAWA, ON",0
12972,4117,2013-09-22,Marathon Oasis de Montreal,Marathon,04:53:10,F35-39,F,2013-09-22,22,2013,6,9,12972,"MONTREAL, QC",1
12973,4117,2013-05-26,Ottawa Race Weekend,Half-Marathon - Demi-Marathon,-1,F35-39,F,2013-05-26,26,2013,6,5,12973,"OTTAWA, ON",0
12974,4117,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,02:04:54,F35-39,F,2012-09-23,23,2012,6,9,12974,"MONTREAL, QC",0
12975,4117,2012-08-05,Défi Boréal Sainte-Anne-de-Bellevue,10K Marathon,00:58:48,F30-39,F,2012-08-05,5,2012,6,8,12975,ST-ANNE-DE-BELLEVUE,0
12976,4118,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:26:42,M25-29,M,2015-09-20,20,2015,6,9,12976,"MONTREAL, QC",0
12977,4119,2013-09-22,Marathon Oasis de Montreal,Marathon,04:05:01,F40-44,F,2013-09-22,22,2013,6,9,12977,"MONTREAL, QC",1
12978,4120,2015-06-14,Défi des escaliers,Super Défi,-1,M30-39,M,2015-06-14,14,2015,6,6,12978,"QUEBEC, QC",0
12979,4120,2015-06-14,Défi des escaliers,Meilleur grimpeur,-1,M30-39,M,2015-06-14,14,2015,6,6,12979,"QUEBEC, QC",0
12980,4120,2015-05-16,Ottawa Early Bird Triathlon,Sprint Triathlon,01:35:06,M30-34,M,2015-05-16,16,2015,5,5,12980,"OTTAWA, ON",0
12981,4120,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:53:21,M30-34,M,2014-09-28,28,2014,6,9,12981,"MONTREAL, QC",1
12982,4120,2014-06-15,Defi des escaliers,Sprinteur,00:08:57,M30-39,M,2014-06-15,15,2014,6,6,12982,"QUEBEC, QC",0
12983,4120,2014-06-15,Defi des escaliers,Grimpeur,00:04:00,M30-39,M,2014-06-15,15,2014,6,6,12983,"QUEBEC, QC",0
12984,4120,2014-06-15,Defi des escaliers,Le Super Defi,01:51:40,M30-39,M,2014-06-15,15,2014,6,6,12984,"QUEBEC, QC",0
12985,4120,2014-05-25,Tamarack Ottawa Race Weekend,Half-Marathon,-1,M25-29,M,2014-05-25,25,2014,6,5,12985,"OTTAWA, ON",0
12986,4120,2012-06-03,Defi des Escaliers,Sprinteurs,00:25:02,M20-29,M,2012-06-03,3,2012,6,6,12986,"QUEBEC, QC",0
12987,4120,2012-06-03,Defi des Escaliers,Grimpeurs,00:04:12,M20-29,M,2012-06-03,3,2012,6,6,12987,"QUEBEC, QC",0
12988,4120,2012-06-03,Defi des Escaliers,Half-Marathon,-1,M20-29,M,2012-06-03,3,2012,6,6,12988,"QUEBEC, QC",0
12989,4121,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:23:42,F25-29,F,2015-09-20,20,2015,6,9,12989,"MONTREAL, QC",1
12990,4122,2013-11-03,Oka Road Race,5K Road Race,00:39:26,F30-39,F,2013-11-03,3,2013,6,11,12990,"OKA, QC",0
12991,4122,2013-09-22,Marathon Oasis de Montreal,Marathon,04:18:00,F35-39,F,2013-09-22,22,2013,6,9,12991,"MONTREAL, QC",1
12992,4122,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,02:01:21,F30-34,F,2012-09-23,23,2012,6,9,12992,"MONTREAL, QC",0
12993,4123,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:43:12,M40-44,M,2015-09-20,20,2015,6,9,12993,"MONTREAL, QC",1
12994,4123,2013-08-25,Marathon des Deux Rives Lévis-Québec,Marathon,04:24:07,M40-49,M,2013-08-25,25,2013,6,8,12994,"QUEBEC, QC",1
12995,4123,2013-05-26,Ottawa Race Weekend,Marathon,-1,M40-44,M,2013-05-26,26,2013,6,5,12995,"OTTAWA, ON",1
12996,4124,2016-07-03,Demi-Marathon de Sherbrooke,5K Road Race,00:17:15,M20-29,M,2016-07-03,3,2016,6,7,12996,"SHERBROOKE, QC",0
12997,4124,2015-09-19,Ultra-Trail Harricana du Canada (UTHC),28 KM,02:51:18,M12-29,M,2015-09-19,19,2015,5,9,12997,"LA MALBAIE, QC",0
12998,4124,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:11:34,F18-24,F,2014-09-28,28,2014,6,9,12998,"MONTREAL, QC",1
12999,4124,2014-08-24,Marathon SSQ Lévis-Québec,Demi-Marathon,-1,M20-29,M,2014-08-24,24,2014,6,8,12999,"QUEBEC, QC",0
13000,4124,2014-05-24,Tamarack Ottawa Race Weekend,Lowertown Brewery Ottawa 10K,-1,M20-24,M,2014-05-24,24,2014,5,5,13000,"OTTAWA, ON",0
13001,4124,2013-06-29,Demi Marathon de Sherbrooke,Demi-Marathon,01:33:02,M19-,M,2013-06-29,29,2013,5,6,13001,"SHERBROOKE, QC",0
13002,4124,2012-08-26,Marathon des Deux Rives Lévis-Québec,Demi-Marathon,01:45:49,M19-,M,2012-08-26,26,2012,6,8,13002,"QUEBEC, QC",0
13003,4124,2012-06-30,Demi Marathon de Sherbrooke,Demi-Marathon,02:14:07,M12-19,M,2012-06-30,30,2012,5,6,13003,"SHERBROOKE, QC",0
13004,4125,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:29:59,M25-29,M,2015-09-20,20,2015,6,9,13004,"MONTREAL, QC",1
13005,4126,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:12:50,M30-34,M,2015-09-20,20,2015,6,9,13005,"MONTREAL, QC",1
13006,4127,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,06:15:47,M25-29,M,2014-09-28,28,2014,6,9,13006,"MONTREAL, QC",1
13007,4128,2016-05-01,Goodlife Fitness Toronto Marathon,Half-Marathon,02:03:04,F60-64,F,2016-05-01,1,2016,6,5,13007,"TORONTO, ON",0
13008,4128,2015-05-03,Goodlife Fitness Toronto Marathon,Half-Marathon,02:01:22,F55-59,F,2015-05-03,3,2015,6,5,13008,"TORONTO, ON",0
13009,4128,2015-04-19,Toronto Yonge Street 10k,10K Marathon,00:58:20,F55-59,F,2015-04-19,19,2015,6,4,13009,"TORONTO, ON",0
13010,4128,2014-05-04,Goodlife Fitness Toronto Marathon,Half-Marathon,02:04:24,F55-59,F,2014-05-04,4,2014,6,5,13010,"TORONTO, ON",0
13011,4128,2013-10-20,Scotiabank Toronto Waterfront Marathon,Marathon,04:23:01,F55-59,F,2013-10-20,20,2013,6,10,13011,"TORONTO, ON",1
13012,4128,2013-05-05,"Goodlife Toronto Marathon, Half Marathon, and 5k",Half-Marathon,02:04:50,F55-59,F,2013-05-05,5,2013,6,5,13012,"TORONTO, ON",0
13013,4128,2013-03-03,Chilly Half Marathon & Frosty 5km,Half Marathon Run,02:12:01,F55-59,F,2013-03-03,3,2013,6,3,13013,"BURLINGTON, ON",0
13014,4128,2012-09-23,Marathon Oasis de Montreal,Marathon,04:26:56,F55-59,F,2012-09-23,23,2012,6,9,13014,"MONTREAL, QC",1
13015,4128,2012-05-06,"Goodlife Toronto Marathon, Half Marathon, and 5k",Half-Marathon,02:02:06,F55-59,F,2012-05-06,6,2012,6,5,13015,"TORONTO, ON",0
13016,4128,2012-03-25,Around the Bay Road Races,30K Marathon,03:05:20,F55-59,F,2012-03-25,25,2012,6,3,13016,"HAMILTON, ON",0
13017,4128,2012-03-04,Chilly Half Marathon & Frosty 5km,Half-Marathon,02:07:19,F55-59,F,2012-03-04,4,2012,6,3,13017,"BURLINGTON, ON",0
13018,4129,2015-07-26,Trimemphré Magog,Triathlon 1/2 Longue Distance,05:15:27,M25-29,M,2015-07-26,26,2015,6,7,13018,"MAGOG, QC",0
13019,4129,2015-06-27,Demi-Marathon de Sherbrooke,Demi-Marathon,01:28:42,M20-29,M,2015-06-27,27,2015,5,6,13019,"SHERBROOKE, QC",0
13020,4129,2015-06-20,5i50 Mont-Tremblant,5i50 Individuel,02:39:29,M20-29,M,2015-06-20,20,2015,5,6,13020,"MONT-TREMBLANT, QC",0
13021,4129,2014-10-19,Scotiabank Toronto Waterfront Marathon,Marathon,03:11:26,M25-29,M,2014-10-19,19,2014,6,10,13021,"TORONTO, ON",1
13022,4129,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,-1,M25-29,M,2014-09-28,28,2014,6,9,13022,"MONTREAL, QC",1
13023,4129,2014-09-06,Triathlon Esprit de Montreal,Demi Esprit,04:39:41,M25-29,M,2014-09-06,6,2014,5,9,13023,"MONTREAL, QC",0
13024,4129,2014-08-24,Triathlon de Valleyfield,Triathlon Olympique,02:23:20,M25-29,M,2014-08-24,24,2014,6,8,13024,"VALLEYFIELD, QC",0
13025,4129,2013-07-06,Triathlon de Gatineau,QC et CFNC Triathlon Olympique,02:29:26,M25-29,M,2013-07-06,6,2013,5,7,13025,"GATINEAU, QC",0
13026,4129,2013-03-24,Course et marche populaires de LaSalle,10K Marathon,00:43:13,M20-29,M,2013-03-24,24,2013,6,3,13026,"LASALLE, QC",0
13027,4130,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:22:13,M50-54,M,2015-09-20,20,2015,6,9,13027,"MONTREAL, QC",0
13028,4130,2013-09-22,Marathon Oasis de Montreal,Marathon,04:18:35,M45-49,M,2013-09-22,22,2013,6,9,13028,"MONTREAL, QC",1
13029,4131,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,03:06:15,M50-54,M,2015-09-20,20,2015,6,9,13029,"MONTREAL, QC",0
13030,4132,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,10K Marathon,01:53:18,F30-34,F,2015-09-20,20,2015,6,9,13030,"MONTREAL, QC",0
13031,4133,2013-09-22,Marathon Oasis de Montreal,Marathon,03:46:17,F30-34,F,2013-09-22,22,2013,6,9,13031,"MONTREAL, QC",1
13032,4134,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,10K Marathon,00:37:26,M35-39,M,2015-09-20,20,2015,6,9,13032,"MONTREAL, QC",0
13033,4135,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,02:17:54,M18-24,M,2014-09-28,28,2014,6,9,13033,"MONTREAL, QC",0
13034,4136,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:09:52,M30-34,M,2015-09-20,20,2015,6,9,13034,"MONTREAL, QC",1
13035,4136,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:58:34,M30-34,M,2014-09-28,28,2014,6,9,13035,"MONTREAL, QC",1
13036,4136,2014-08-24,Demi-marathon Bonneville de Lachine,Demi-Marathon,01:54:53,M30-39,M,2014-08-24,24,2014,6,8,13036,LACHINE,0
13037,4136,2014-08-03,Défi Boréal Sainte-Anne-de-Bellevue,20 KM,01:48:17,M30-39,M,2014-08-03,3,2014,6,8,13037,ST-ANNE-DE-BELLEVUE,0
13038,4136,2013-09-22,Marathon Oasis de Montreal,Marathon,04:45:07,M25-29,M,2013-09-22,22,2013,6,9,13038,"MONTREAL, QC",1
13039,4136,2013-08-04,Défi Boréal Sainte-Anne-de-Bellevue,20 KM,01:49:05,M20-29,M,2013-08-04,4,2013,6,8,13039,ST-ANNE-DE-BELLEVUE,0
13040,4136,2012-09-23,Marathon Oasis de Montreal,Marathon,04:40:01,M25-29,M,2012-09-23,23,2012,6,9,13040,"MONTREAL, QC",1
13041,4137,2014-09-21,Army Run - Course de l'Armée,5K Road Race,00:25:07,F40-44,F,2014-09-21,21,2014,6,9,13041,"OTTAWA, ON",0
13042,4137,2012-09-23,Marathon Oasis de Montreal,Marathon,03:48:04,F35-39,F,2012-09-23,23,2012,6,9,13042,"MONTREAL, QC",1
13043,4137,2012-05-27,Ottawa Race Weekend,Half-Marathon,01:49:48,F35-39,F,2012-05-27,27,2012,6,5,13043,"OTTAWA, ON",0
13044,4138,2014-10-05,Coupe Dix30,5K Road Race,00:26:55,F30-39,F,2014-10-05,5,2014,6,10,13044,"LONGUEUIL, QC",0
13045,4138,2013-09-22,Marathon Oasis de Montreal,Demi-Marathon,01:54:07,F25-29,F,2013-09-22,22,2013,6,9,13045,"MONTREAL, QC",0
13046,4138,2013-02-17,Demi Marathon Hypothermique,Demi-Marathon,02:06:32,F20-29,F,2013-02-17,17,2013,6,2,13046,"MONTREAL, QC",0
13047,4138,2012-09-23,Marathon Oasis de Montreal,Marathon,04:24:51,F25-29,F,2012-09-23,23,2012,6,9,13047,"MONTREAL, QC",1
13048,4139,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:39:04,M18-24,M,2015-09-20,20,2015,6,9,13048,"MONTREAL, QC",1
13049,4140,2012-09-23,Marathon Oasis de Montreal,Marathon,04:06:30,F25-29,F,2012-09-23,23,2012,6,9,13049,"MONTREAL, QC",1
13050,4141,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,5 km Sports Experts,00:33:24,M40-44,M,2014-09-28,28,2014,6,9,13050,"MONTREAL, QC",0
13051,4141,2014-08-10,Granfondo Garneau-Cascades,GRAN FONDO,04:19:35,M40-49,M,2014-08-10,10,2014,6,8,13051,"TROIS-RIVIERES, QC",0
13052,4141,2014-08-10,Granfondo Garneau-Cascades,KING OF THE MOUNTAIN,00:03:04,M40-49,M,2014-08-10,10,2014,6,8,13052,"TROIS-RIVIERES, QC",0
13053,4141,2013-05-26,Ottawa Race Weekend,Marathon,-1,M40-44,M,2013-05-26,26,2013,6,5,13053,"OTTAWA, ON",1
13054,4141,2012-09-23,Marathon Oasis de Montreal,Marathon,03:42:43,M35-39,M,2012-09-23,23,2012,6,9,13054,"MONTREAL, QC",1
13055,4141,2012-08-12,Granfondo Garneau-Cascades,110km,03:47:19,M41-50,M,2012-08-12,12,2012,6,8,13055,"TROIS-RIVIERES, QC",0
13056,4142,2013-05-26,Ottawa Race Weekend,Marathon,-1,M25-29,M,2013-05-26,26,2013,6,5,13056,"OTTAWA, ON",1
13057,4142,2012-09-23,Marathon Oasis de Montreal,Marathon,04:10:03,M25-29,M,2012-09-23,23,2012,6,9,13057,"MONTREAL, QC",1
13058,4143,2016-03-20,Course et marche populaires de LaSalle,10K Marathon,00:40:19,M30-39,M,2016-03-20,20,2016,6,3,13058,"LASALLE, QC",0
