,PARTICIPANT_ID,EVENT_DATE,EVENT_NAME,EVENT_TYPE,TIME,CATEGORY
0,5508,2013-05-05,Demi Marathon International Oasis de Levis,Demi-Marathon,01:26:51,M30-39
0,5508,2012-09-23,Marathon Oasis de Montreal,Marathon,03:25:48,M35-39
0,5508,2012-08-26,Marathon des Deux Rives Lévis-Québec,Demi-Marathon,01:37:31,M30-39
0,5508,2012-06-03,Triathlon de Joliette,Sprint Triathlon,01:13:09,M35-39
0,5509,2014-11-02,Course d'Oka Race,21.1 KM,01:42:50,M40-49
0,5509,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:04:47,M45-49
0,5509,2014-04-27,Banque Scotia 21km et 5km,21 KM,01:45:22,M45-49
0,5509,2013-11-03,Oka Road Race,Half Marathon,01:41:53,M40-49
0,5509,2013-09-22,Marathon Oasis de Montreal,Marathon,03:56:36,M45-49
0,5509,2012-09-23,Marathon Oasis de Montreal,Marathon,03:44:16,M45-49
0,5509,2012-06-17,Tour du Lac Brome,20 KM,01:42:59,M40-49
0,5510,2013-09-22,Marathon Oasis de Montreal,Marathon,05:11:35,M30-34
0,5511,2016-06-12,Défi triathlon optimiste de lachine,Triathlon D3couverte,01:24:14,M16+
0,5516,2014-10-05,Coupe Dix30,21 KM,02:14:42,M30-39
0,5516,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,03:07:35,M35-39
0,5516,2014-09-07,Coupe Dix30,15 km,01:35:58,NO-AGE
0,5517,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,03:34:53,M45-49
0,5518,2015-04-26,Banque Scotia 21K de Montreal,Demi-Marathon,01:40:35,M40-44
0,5518,2015-03-15,Le tour de l'horloge,8 km,00:36:22,M30-39
0,5518,2015-02-15,Demi Marathon Hypothermique,Demi-Marathon,01:43:27,M30-39
0,5518,2015-01-24,Vert le Raid - Trail de la Nuit Polaire,10 KM,01:05:15,M30-39
0,5518,2014-10-19,Classique Du Parc La Fontaine,10 KM,00:42:18,M30-39
0,5518,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,01:34:27,M35-39
0,5518,2014-08-24,Marathon SSQ Lévis-Québec,Marathon,-1,M30-39
0,5518,2014-06-15,Defi des escaliers,Sprinteur,00:09:00,M30-39
0,5518,2014-06-15,Defi des escaliers,Le Super Defi,01:42:37,M30-39
0,5518,2014-06-15,Defi des escaliers,Grimpeur,00:03:40,M30-39
0,5518,2014-05-25,Tamarack Ottawa Race Weekend,Scotiabank Ottawa Marathon,-1,M35-39
0,5518,2014-05-04,Demi Marathon International Oasis de Levis,Demi-Marathon,01:31:22,M30-39
0,5518,2014-04-27,Banque Scotia 21km et 5km,21 KM,01:32:27,M35-39
0,5518,2013-10-06,Classique Du Parc La Fontaine,10 KM,00:39:59,M30-39
0,5518,2013-09-22,Marathon Oasis de Montreal,Marathon,03:13:52,M35-39
0,5518,2013-08-25,Marathon des Deux Rives Lévis-Québec,Marathon,03:35:10,M30-39
0,5518,2013-05-26,Ottawa Race Weekend,Ottawa Marathon,-1,M35-39
0,5518,2013-04-28,Banque Scotia 21km et 5km,21 KM,01:28:15,M35-39
0,5519,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:19:20,M50-54
0,5522,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:28:37,F35-39
0,5523,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,06:17:41,F35-39
0,5528,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,-1,M55-59
0,5528,2014-11-02,Course d'Oka Race,21.1 KM,01:58:17,M50-59
0,5528,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:23:04,M55-59
0,5528,2014-04-27,Banque Scotia 21km et 5km,21 KM,01:57:44,M55-59
0,5528,2014-02-16,Demi Marathon Hypothermique,Demi-Marathon,02:22:11,M50-59
0,5528,2013-04-28,Banque Scotia 21km et 5km,21 KM,02:04:36,M55-59
0,5528,2013-03-24,Course et marche populaires de LaSalle,10 KM,01:03:23,M50-59
0,5529,2013-09-22,Marathon Oasis de Montreal,Marathon,04:48:13,F35-39
0,5529,2012-10-14,Scotiabank Toronto Waterfront Marathon,Half Marathon,02:09:04,F35-39
0,5530,2015-09-19,Ultra-Trail Harricana du Canada (UTHC),125 KM,21:27:32,M30-39
0,5530,2014-09-13,The North Face Ultra-Trail Harricana du Canada,80 KM (50 miles),11:24:26,M30-39
0,5530,2014-05-25,Tamarack Ottawa Race Weekend,Scotiabank Ottawa Marathon,-1,M30-34
0,5530,2013-09-22,Marathon Oasis de Montreal,Marathon,03:27:28,M30-34
0,5530,2013-06-15,Mud Hero Montreal,6km,00:46:18,M30-34
0,5532,2016-08-14,GRANFONDO GARNEAU QUÉBECOR,Granfondo - 100 km,-1,M40-49
0,5532,2014-09-07,Demi-Marathon de la Cote-de-Beaupre,5 KM,00:17:39,M35-44
0,5532,2013-10-20,Scotiabank Toronto Waterfront Marathon,Half Marathon,-1,M35-39
0,5532,2013-09-22,Marathon Oasis de Montreal,Marathon,02:52:04,M35-39
0,5540,2014-06-08,Grand Prix Cycliste de Gatineau,Gran Fondo,04:15:42,M20-29
0,5540,2014-05-25,Tamarack Ottawa Race Weekend,Scotiabank Ottawa Marathon,-1,M25-29
0,5540,2014-02-15,Gatineau Loppet,51 km Classique,05:51:34,M25-29
0,5540,2013-09-22,Marathon Oasis de Montreal,Marathon,04:46:16,M25-29
0,5540,2013-05-26,Ottawa Race Weekend,Ottawa Half-Marathon - Demi-marathon,-1,M25-29
0,5542,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:48:48,M45-49
0,5543,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,5 KM,00:25:43,M55-59
0,5544,2016-04-30,Marathon des Érables,Demi-Marathon,01:42:32,F40-49
0,5545,2016-07-08,Le 5 et 10 km du P'tit Train du Nord,5 KM,00:20:04,M30-39
0,5546,2014-10-26,Niagara Falls International Marathon,Auto Value Hyundai Half-Marathon Run,02:14:42,F18-29
0,5547,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:31:18,M45-49
0,5547,2013-09-22,Marathon Oasis de Montreal,Demi-Marathon,01:40:58,M45-49
0,5547,2012-10-21,Niagara Falls International Marathon,Marathon,03:56:44,M40-44
0,5555,2015-09-12,Triathlon Esprit de Montreal,Demi Esprit,05:50:33,M25-29
0,5555,2015-05-24,Tamarack Ottawa Race Weekend,Ottawa Marathon,-1,M20-24
0,5555,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:40:29,M18-24
0,5556,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:12:42,M30-34
0,5558,2016-08-14,Demi-marathon de Mont-Tremblant,Demi-Marathon,01:42:49,M40-49
0,5558,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:41:28,M40-44
0,5558,2014-11-02,Course d'Oka Race,21.1 KM,01:44:11,M40-49
0,5559,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:11:15,M55-59
0,5560,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:11:24,M40-44
0,5560,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:02:01,M35-39
0,5560,2014-06-15,Tour du Lac Brome,20 KM,01:36:48,M30-39
0,5560,2013-09-08,Demi-marathon Granby,21km Course,01:42:10,M30-39
0,5560,2013-08-04,Défi Boréal Sainte-Anne-de-Bellevue,20 KM,01:33:35,M30-39
0,5560,2013-06-16,Tour du Lac Brome,10 Km Route,00:44:35,M30-39
0,5560,2013-06-09,La Grande Viree des Sentiers St-Bruno,20 KM,01:40:27,M30-39
0,5560,2012-09-09,Demi-Marathon Granby,10 Km Course,00:45:15,M30-39
0,5560,2012-06-17,Tour du Lac Brome,10 Km Route,00:46:07,M30-39
0,5563,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:46:34,M40-44
0,5565,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:22:30,M30-34
0,5565,2014-04-27,Banque Scotia 21km et 5km,5 KM,00:18:48,M25-29
0,5565,2013-09-22,Marathon Oasis de Montreal,Marathon,03:27:02,M25-29
0,5568,2015-11-08,DEMI-MARATHON DES MICROBRASSERIES,21 KM,01:50:52,F30-39
0,5571,2013-09-22,Marathon Oasis de Montreal,Marathon,03:53:23,M35-39
0,5571,2013-08-25,Marathon des Deux Rives Lévis-Québec,Demi-Marathon,01:44:39,M30-39
0,5572,2013-09-22,Marathon Oasis de Montreal,Marathon,03:59:17,M50-54
0,5572,2013-07-28,Ironman Lake Placid,Overall,13:55:40,M50-54
0,5572,2013-06-23,Ironman Syracuse 70.3,Overall Results,06:21:47,M50-54
0,5573,2016-05-29,Tamarack Ottawa Race Weekend,Ottawa Half Marathon,-1,M45-49
0,5573,2015-05-24,Tamarack Ottawa Race Weekend,Ottawa Marathon,-1,M45-49
0,5573,2014-10-19,Scotiabank Toronto Waterfront Marathon,Half Marathon,01:36:19,M45-49
0,5573,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,01:42:31,M45-49
0,5573,2014-05-25,Tamarack Ottawa Race Weekend,Scotiabank Ottawa Marathon,-1,M40-44
0,5573,2013-08-03,Vert le Raid - Demi-Marathon de l'Isle-aux-Coudres,23 km,01:48:09,M40-49
0,5574,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,10 KM,00:51:24,M45-49
0,5574,2013-09-22,Marathon Oasis de Montreal,Marathon,03:14:24,M40-44
0,5574,2013-09-07,Triathlon Esprit de Montreal,Duathlon Olympique,02:12:48,M45-49
0,5574,2013-08-18,Ironman 70.3 Timberman,Overall Results,05:03:05,M45-49
0,5574,2013-08-11,Triathlon Trimemphre de Magog,Duathlon Olympique,02:26:51,M40-49
0,5574,2013-06-23,Ironman Mont-Tremblant 70.3,70.3 Results,05:13:41,M45-49
0,5574,2013-04-28,Banque Scotia 21km et 5km,21 KM,01:41:21,M40-44
0,5574,2013-02-17,Demi Marathon Hypothermique,Demi-Marathon,01:45:42,M40-49
0,5574,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,01:31:36,M40-44
0,5574,2012-07-22,Triathlon Trimemphre de Magog,Triathlon Olympique,02:37:33,M40-44
0,5574,2012-04-29,Banque Scotia 21km et 5km,21.1 KM,01:30:42,M40-44
0,5575,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:53:27,F40-44
0,5580,2016-03-20,Course et marche populaires de LaSalle,10 KM,00:46:31,M40-49
0,5580,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:39:05,M40-44
0,5580,2014-10-19,Classique Du Parc La Fontaine,10 KM,00:44:07,M40-49
0,5580,2014-05-03,Mississauga Marathon Races,10 KM,00:42:32,M40-49
0,5580,2014-04-27,Banque Scotia 21km et 5km,21 KM,01:35:38,M40-44
0,5580,2013-10-06,Classique Du Parc La Fontaine,10 KM,00:42:38,M40-49
0,5580,2013-09-22,Marathon Oasis de Montreal,Marathon,03:39:35,M40-44
0,5580,2013-05-26,Ottawa Race Weekend,Ottawa Marathon,-1,M40-44
0,5580,2013-05-05,Demi Marathon International Oasis de Levis,Demi-Marathon,01:36:09,M40-49
0,5580,2013-04-28,Banque Scotia 21km et 5km,21 KM,01:34:53,M40-44
0,5580,2012-10-14,Classique Du Parc La Fontaine,10 KM,00:42:46,M40-49
0,5580,2012-09-23,Marathon Oasis de Montreal,Marathon,03:50:28,M40-44
0,5580,2012-07-01,Canada Day 5K,Canada Day 5k,00:21:09,M40-44
0,5581,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:44:06,M45-49
0,5581,2014-05-25,Tamarack Ottawa Race Weekend,Scotiabank Ottawa Marathon,-1,M45-49
0,5581,2014-04-27,Banque Scotia 21km et 5km,21 KM,01:51:59,M45-49
0,5581,2013-10-20,Scotiabank Toronto Waterfront Marathon,Marathon,03:58:59,M45-49
0,5581,2013-05-26,Ottawa Race Weekend,Ottawa Marathon,-1,M45-49
0,5581,2013-04-28,Banque Scotia 21km et 5km,21 KM,01:43:56,M45-49
0,5581,2013-03-24,Course et marche populaires de LaSalle,10 KM,00:51:17,M40-49
0,5581,2012-05-27,Ottawa Race Weekend,Marathon,04:28:24,M45-49
0,5581,2012-04-29,Banque Scotia 21km et 5km,21.1 KM,01:52:10,M45-49
0,5585,2015-02-15,Demi Marathon Hypothermique,Demi-Marathon,01:34:49,M40-49
0,5585,2014-05-25,Tamarack Ottawa Race Weekend,Scotiabank Ottawa Marathon,-1,M40-44
0,5585,2014-04-27,Banque Scotia 21km et 5km,21 KM,01:26:37,M40-44
0,5585,2014-02-16,Demi Marathon Hypothermique,Demi-Marathon,01:38:41,M40-49
0,5585,2013-05-26,Ottawa Race Weekend,Ottawa Marathon,-1,M40-44
0,5585,2012-09-23,Marathon Oasis de Montreal,Marathon,03:19:35,M40-44
0,5588,2016-06-12,LA GRANDE VIRÉE DES SENTIERS,5 KM,00:24:36,M50-59
0,5588,2016-05-29,Tamarack Ottawa Race Weekend,Ottawa Half Marathon,-1,M55-59
0,5588,2016-04-24,Banque Scotia 21K de Montreal,Demi-Marathon,-1,M55-59
0,5590,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:03:15,M18-24
0,5590,2015-05-09,COURIR A NOTRE SANTÉ FONDATION SAINT-JEROME,10 KM,00:55:52,M20-29
0,5591,2014-05-11,Au rythme de nos foulées Châteauguay,Demi-Marathon,02:05:23,F40-49
0,5591,2013-09-22,Marathon Oasis de Montreal,Marathon,03:52:38,F35-39
0,5591,2013-05-26,Ottawa Race Weekend,Ottawa Marathon,-1,F35-39
0,5591,2013-05-12,Au rythme de nos foulées Châteauguay,Demi-Marathon,01:54:49,F40-49
0,5591,2012-09-23,Marathon Oasis de Montreal,Marathon,04:03:31,F35-39
0,5592,2016-06-05,Demi-Marathon des Vignobles,21 KM,01:44:58,M40-49
0,5595,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:39:23,F40-44
0,5595,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,02:52:43,F35-39
0,5595,2014-08-24,Demi-marathon Bonneville de Lachine,Demi-Marathon,02:08:43,F30-39
0,5595,2014-05-04,Course Ste-Agathe,10 KM,00:58:10,F30-39
0,5595,2013-11-03,Oka Road Race,10 KM,00:54:57,F30-39
0,5595,2013-09-22,Marathon Oasis de Montreal,10 KM,00:57:56,F35-39
0,5595,2013-05-05,Course Ste-Agathe,10 KM,01:03:36,F30-39
0,5598,2016-08-14,La Valse des coureurs,10 KM,00:42:54,M40-49
0,5598,2016-03-20,Course et marche populaires de LaSalle,10 KM,00:43:02,M40-49
0,5598,2015-11-08,DEMI-MARATHON DES MICROBRASSERIES,21 KM,01:43:21,M40-49
0,5599,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:19:50,M18-24
0,5599,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:37:46,M18-24
0,5601,2015-04-25,Demi-Marathon des Érables,15 km,01:14:31,M30-39
0,5603,2016-08-14,Demi-marathon de Mont-Tremblant,Demi-Marathon,01:48:39,M60-69
0,5604,2016-04-30,Marathon des Érables,Marathon,04:04:05,M40-49
0,5605,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:11:41,F35-39
0,5605,2015-04-25,Demi-Marathon des Érables,30 km,02:55:19,F30-39
0,5605,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,02:34:40,F30-34
0,5605,2014-09-06,Triathlon Esprit de Montreal,Triathlon Olympique,03:11:02,F30-34
0,5605,2014-06-08,Triathlon / Duathlon Mont-Tremblant,Ironman 5150- Triathlon Olympique,03:37:10,F30-39
0,5605,2013-09-22,Marathon Oasis de Montreal,Marathon,04:46:38,F30-34
0,5605,2013-05-26,Ottawa Race Weekend,Ottawa Half-Marathon - Demi-marathon,-1,F30-34
0,5607,2015-02-22,YMCA Half Marathon,Half-Marathon,02:35:34,F25-29
0,5607,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,06:35:04,F25-29
0,5607,2014-05-25,Tamarack Ottawa Race Weekend,Scotiabank Ottawa Marathon,-1,F25-29
0,5607,2014-03-30,Around the Bay Road Races,30 km,04:15:43,F25-29
0,5607,2013-09-08,B&O Yorkville run,5km,00:30:04,F25-29
0,5607,2013-05-05,Mississauga Marathon Races,Marathon,05:31:37,F20-29
0,5607,2013-03-03,Chilly Half Marathon & Frosty 5km,Half Marathon Run,02:25:33,F25-29
0,5607,2012-10-14,Scotiabank Toronto Waterfront Marathon,Half Marathon,02:29:53,F25-29
0,5607,2012-08-25,Toronto Women s 10K & 5K,10 KM,01:01:55,F25-29
0,5607,2012-06-03,Bread and Honey Races,15 km,01:40:56,F25-29
0,5607,2012-05-06,Mississauga Marathon Races,Half Marathon,02:30:09,F20-29
0,5608,2016-05-29,Tamarack Ottawa Race Weekend,Ottawa Half Marathon,-1,M50-54
0,5608,2015-10-18,Scotiabank Toronto Waterfront Marathon,Marathon,-1,M50-54
0,5608,2015-05-24,Tamarack Ottawa Race Weekend,Ottawa Half Marathon,-1,M50-54
0,5608,2014-11-02,Course d'Oka Race,21.1 KM,01:55:52,M50-59
0,5608,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,02:19:27,M50-54
0,5608,2014-05-25,Tamarack Ottawa Race Weekend,Scotiabank Ottawa Half Marathon,-1,M50-54
0,5608,2013-04-14,Course Saint-Laurent,10 KM,00:57:28,M50-59
0,5609,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:51:53,F60-64
0,5610,2015-10-18,Scotiabank Toronto Waterfront Marathon,Half Marathon,-1,F30-34
0,5610,2015-06-20,5i50 Mont-Tremblant,Sprint Individuel,01:51:37,F30-39
0,5610,2015-05-16,Ottawa Early Bird Triathlon,Sprint Triathlon,01:45:04,F30-34
0,5610,2014-11-02,Course d'Oka Race,21.1 KM,01:51:31,F30-39
0,5610,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:22:00,F30-34
0,5610,2014-04-13,Course Saint-Laurent,10 KM,00:52:30,F30-39
0,5610,2013-09-22,Marathon Oasis de Montreal,Demi-Marathon,01:54:12,F30-34
0,5610,2013-06-16,La Foulee des Parcs,10 KM,00:53:17,F20-29
0,5615,2014-11-02,Course d'Oka Race,21.1 KM,01:49:16,M20-29
0,5615,2014-05-18,Course Ste-Sophie,10 KM,00:39:59,M20-29
0,5615,2014-05-10,Course de la Fondation hopital Saint Jerome,Demi-Marathon,01:34:00,M20-29
0,5615,2014-05-04,Défi course et marche Desjardins Sainte Thérèse,5 KM,00:19:59,M20-29
0,5615,2014-04-20,Course Printaniere Oka,Demi-Marathon,01:31:26,M 20-29
0,5615,2014-02-01,Triathlon d'hiver Saint-Donat,10 KM,00:45:09,M-SEN
0,5615,2013-09-29,Course Ste-Sophie,10 KM,00:39:49,M20-29
0,5615,2013-09-22,Marathon Oasis de Montreal,Marathon,03:31:02,M18-24
0,5615,2013-05-11,Course de la Fondation hopital Saint Jerome,Demi-Marathon,01:31:36,M20-29
0,5618,2013-09-22,Marathon Oasis de Montreal,Demi-Marathon,01:50:13,M45-49
0,5619,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:49:47,M55-59
0,5619,2013-09-22,Marathon Oasis de Montreal,Marathon,04:14:20,M55-59
0,5620,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:37:47,M45-49
0,5620,2014-08-24,Edmonton Marathon,Marathon,03:58:55,M40-49
0,5622,2016-08-17,Le 5km Endurance,5 KM,00:22:44,M40-49
0,5624,2013-09-22,Marathon Oasis de Montreal,Marathon,04:17:02,M50-54
0,5625,2016-04-10,Course Saint-Laurent,5 KM,00:19:21,M30-39
0,5628,2016-07-15,Demi-Marathon de la Bande du Canal,Demi-Marathon,01:47:28,M50-59
0,5628,2015-11-08,DEMI-MARATHON DES MICROBRASSERIES,21 KM,02:10:04,M50-59
0,5628,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:41:38,M50-54
0,5628,2015-04-25,Demi-Marathon des Érables,Demi-Marathon,02:17:10,M40-49
0,5628,2015-02-22,Demi-marathon des glaces,10 KM,00:52:33,M40-49
0,5628,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,01:52:00,M45-49
0,5628,2014-06-15,Tour du Lac Brome,20 KM,01:36:38,M40-49
0,5628,2013-05-25,Ottawa Race Weekend,Ottawa 10K,00:49:25,M45-49
0,5628,2013-05-25,Ottawa Race Weekend,Ottawa 2K,00:12:53,M45-49
0,5628,2012-09-23,Marathon Oasis de Montreal,10 KM,00:49:37,M45-49
0,5628,2012-07-22,Coupe Dix30 2012,10 KM,00:51:40,M40-49
0,5632,2016-08-28,Marathon SSQ Lévis-Québec,Marathon,-1,M45-49
0,5632,2016-05-29,Tamarack Ottawa Race Weekend,Ottawa Marathon,-1,M45-49
0,5632,2015-05-24,Tamarack Ottawa Race Weekend,Ottawa Marathon,-1,M45-49
0,5632,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:59:38,M45-49
0,5632,2014-09-21,La course de Fontainebleau,10 KM,00:45:19,M40-49
0,5632,2013-08-25,Marathon des Deux Rives Lévis-Québec,Marathon,03:51:57,M40-49
0,5632,2013-05-26,Ottawa Race Weekend,Ottawa Marathon,-1,M40-44
0,5632,2013-05-25,Ottawa Race Weekend,HTG Sports 5K,00:26:37,M40-44
0,5632,2013-05-11,Course de la Fondation hopital Saint Jerome,Demi-Marathon,01:39:20,M40-49
0,5632,2012-08-26,Marathon des Deux Rives Lévis-Québec,Marathon,03:46:59,M40-49
0,5632,2012-05-27,Ottawa Race Weekend,Marathon,03:40:21,M40-44
0,5632,2012-05-20,Coupe Dix30 2012,10 KM,00:47:16,M40-49
0,5633,2016-02-21,Défi Hivernal Ile Bizard,5 KM,00:32:23,F20-29
0,5635,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,10 KM,01:07:01,M30-34
0,5636,2016-02-21,Défi Hivernal Ile Bizard,10 KM,00:56:16,F40-49
0,5637,2016-07-08,Le 5 et 10 km du P'tit Train du Nord,5 KM,00:39:54,M30-39
0,5637,2016-06-05,Demi-Marathon des Vignobles,5 KM,00:43:34,M30-39
0,5639,2016-06-05,Demi-Marathon des Vignobles,10 km du Vignoble Les Petits Cailloux,00:53:32,F20-29
0,5644,2016-08-07,Défi Boréal Sainte-Anne-de-Bellevue,10 KM,00:53:51,M50-59
0,5644,2016-06-18,Courses Thematiques Tour du Lac Brome Merrell,9 km - trail,00:55:14,M50-59
0,5644,2016-06-12,LA GRANDE VIRÉE DES SENTIERS,20 KM,01:52:01,M50-59
0,5644,2016-04-24,Banque Scotia 21K de Montreal,Demi-Marathon,-1,M55-59
0,5644,2016-03-06,Oka Ski Marathon,10 km Style Libre,00:39:11,F20+
0,5644,2015-08-02,Défi Boréal Sainte-Anne-de-Bellevue,20 KM,01:49:20,M50-59
0,5644,2015-06-14,Tour du Lac Brome Merrell,20 KM,01:54:27,M50-59
0,5644,2015-06-14,Tour du Lac Brome Merrell,Challenge Marathon,04:05:24,M50-59
0,5644,2015-06-13,Tour du Lac Brome Merrell,22.2 Km,02:10:57,M50-59
0,5644,2015-06-07,LA GRANDE VIRÉE DES SENTIERS,20 KM,01:48:13,M50-59
0,5644,2015-05-24,Tamarack Ottawa Race Weekend,Ottawa Half Marathon,-1,M55-59
0,5644,2015-04-26,Banque Scotia 21K de Montreal,Demi-Marathon,01:50:59,M55-59
0,5644,2014-08-24,Marathon SSQ Lévis-Québec,Marathon,-1,M50-59
0,5644,2014-08-03,Défi Boréal Sainte-Anne-de-Bellevue,20 KM,01:42:04,M50-59
0,5644,2014-06-15,Tour du Lac Brome,20 KM,01:46:14,M50-59
0,5644,2014-06-14,Tour du Lac Brome,22.2 km chemin de campagne,01:59:25,M50-59
0,5644,2014-04-27,Banque Scotia 21km et 5km,21 KM,01:49:29,M55-59
0,5644,2013-11-03,Oka Road Race,Half Marathon,01:51:03,M50-59
0,5644,2013-09-22,Marathon Oasis de Montreal,Marathon,03:59:09,M50-54
0,5644,2013-08-04,Défi Boréal Sainte-Anne-de-Bellevue,20 KM,01:39:10,M50-59
0,5644,2012-11-04,Oka Road Race,Demi-Marathon,01:51:42,M50-59
0,5644,2012-09-09,Demi-Marathon Granby,Demi-Marathon,01:50:07,M50-59
0,5644,2012-06-17,Tour du Lac Brome,Challenge Marathon,04:01:40,M50-59
0,5644,2012-06-17,Tour du Lac Brome,20 KM,01:55:46,M50-59
0,5644,2012-06-16,Tour du Lac Brome,"22,2 Km Chemin de Campagne",02:05:55,M50-59
0,5648,2016-08-17,Le 5km Endurance,5 KM,00:18:54,M30-39
0,5649,2012-09-23,Marathon Oasis de Montreal,Marathon,04:08:03,M40-44
0,5649,2012-06-02,Course des iles,5 KM,00:30:46,M40-49
0,5650,2016-07-10,Course MEC Longueuil #3,10 KM,01:08:37,M30-39
0,5650,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:32:23,M30-34
0,5651,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:59:23,M50-54
0,5653,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:19:05,M40-44
0,5653,2013-06-15,Mud Hero Montreal,6km,00:38:55,M35-39
0,5653,2012-10-21,Niagara Falls International Marathon,Marathon,03:58:24,M35-39
0,5657,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:47:53,M35-39
0,5657,2014-09-07,Coupe Dix30,30 km,02:47:12,M30-39
0,5657,2014-05-24,Tamarack Ottawa Race Weekend,Lowertown Brewery Ottawa 10K,-1,M35-39
0,5658,2014-04-27,Banque Scotia 21km et 5km,21 KM,01:45:52,F20-24
0,5658,2013-05-05,"Goodlife Toronto Marathon, Half Marathon, and 5k",Full Marathon,03:51:13,F24-
0,5658,2013-04-28,Banque Scotia 21km et 5km,5 KM,00:36:03,F20-24
0,5659,2014-10-12,Demi-marathon des couleurs Promutuel,10 KM,00:47:17,M40-49
0,5659,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:05:05,M45-49
0,5659,2013-10-13,Demi marathon des couleurs de Becancour,21.1 KM,01:45:08,M40-49
0,5659,2013-06-09,Demi marathon des pompiers de Shawinigan,5 KM,00:23:26,M40-49
0,5662,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:36:04,M50-54
0,5663,2016-05-01,Défi course et marche Desjardins Sainte Thérèse,10 KM,00:45:06,M40-49
0,5663,2014-04-27,Banque Scotia 21km et 5km,21 KM,01:38:02,M35-39
0,5663,2013-09-22,Marathon Oasis de Montreal,Marathon,03:41:07,M35-39
0,5663,2013-05-26,Ottawa Race Weekend,Ottawa Marathon,-1,M35-39
0,5663,2013-04-28,Banque Scotia 21km et 5km,21 KM,01:40:07,M35-39
0,5664,2016-02-21,Défi Hivernal Ile Bizard,10 KM,00:48:53,M40-49
